
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 19:49:58
MetaData, TestRecord.TestTarget, 0905d23
MetaData, TestRecord.IterationIndex, 53
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 5efdb12f-ad8c-4f96-b1ed-c7efc416b63a
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 6.4E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 8.9E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.00071961860214086537
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.00071961860214086537
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.00071961860214086537
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.00071961860214086537
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.00071961860214086537
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 7.7004000000000006E-10
DataValue, -4.95, 7.2291E-10
DataValue, -4.9, 6.4039E-10
DataValue, -4.8500000000000005, 6.8486000000000005E-10
DataValue, -4.8, 6.7935E-10
DataValue, -4.75, 6.9644E-10
DataValue, -4.7, 7.772400000000001E-10
DataValue, -4.65, 8.7207000000000007E-10
DataValue, -4.6000000000000005, 6.9454000000000006E-10
DataValue, -4.55, 9.6032E-10
DataValue, -4.5, 9.9557000000000011E-10
DataValue, -4.45, 9.9340000000000011E-10
DataValue, -4.4, 1.3807E-09
DataValue, -4.3500000000000005, 1.385E-09
DataValue, -4.3, 1.4289E-09
DataValue, -4.25, 1.4146E-09
DataValue, -4.2, 1.4766E-09
DataValue, -4.15, 1.5443E-09
DataValue, -4.1, 1.6998E-09
DataValue, -4.05, 1.6647E-09
DataValue, -4, 1.6411E-09
DataValue, -3.95, 1.9794E-09
DataValue, -3.9, 1.9368E-09
DataValue, -3.85, 2.2628E-09
DataValue, -3.8000000000000003, 2.4577E-09
DataValue, -3.75, 2.2202E-09
DataValue, -3.7, 2.9831E-09
DataValue, -3.65, 3.2552E-09
DataValue, -3.6, 3.423E-09
DataValue, -3.5500000000000003, 3.4181E-09
DataValue, -3.5, 3.5151E-09
DataValue, -3.45, 3.9657E-09
DataValue, -3.4, 4.2391E-09
DataValue, -3.35, 4.0963E-09
DataValue, -3.3000000000000003, 4.3625E-09
DataValue, -3.25, 4.9519E-09
DataValue, -3.2, 5.1531E-09
DataValue, -3.15, 6.0949E-09
DataValue, -3.1, 6.0344E-09
DataValue, -3.0500000000000003, 6.3151E-09
DataValue, -3, 7.3356E-09
DataValue, -2.95, 7.5156E-09
DataValue, -2.9, 7.6577E-09
DataValue, -2.85, 8.3386E-09
DataValue, -2.8000000000000003, 8.2681E-09
DataValue, -2.75, 9.1126E-09
DataValue, -2.7, 9.1867E-09
DataValue, -2.65, 1.04914E-08
DataValue, -2.6, 1.10265E-08
DataValue, -2.5500000000000003, 1.10086E-08
DataValue, -2.5, 1.2814799999999998E-08
DataValue, -2.45, 1.46758E-08
DataValue, -2.4, 1.53486E-08
DataValue, -2.35, 1.6629399999999998E-08
DataValue, -2.3000000000000003, 1.75228E-08
DataValue, -2.25, 2.0079799999999998E-08
DataValue, -2.2, 2.1572999999999997E-08
DataValue, -2.15, 2.32058E-08
DataValue, -2.1, 2.4472999999999997E-08
DataValue, -2.05, 2.5996599999999996E-08
DataValue, -2, 2.6668599999999997E-08
DataValue, -1.95, 2.8461199999999997E-08
DataValue, -1.9000000000000001, 3.0449E-08
DataValue, -1.85, 3.1144199999999995E-08
DataValue, -1.8, 3.20922E-08
DataValue, -1.75, 3.32492E-08
DataValue, -1.7, 3.5625599999999996E-08
DataValue, -1.6500000000000001, 3.7379399999999995E-08
DataValue, -1.6, 3.9382999999999996E-08
DataValue, -1.55, 4.0955999999999993E-08
DataValue, -1.5, 4.2139E-08
DataValue, -1.45, 4.37456E-08
DataValue, -1.4000000000000001, 4.6171799999999994E-08
DataValue, -1.35, 4.75676E-08
DataValue, -1.3, 4.9497599999999996E-08
DataValue, -1.25, 5.1567999999999996E-08
DataValue, -1.2, 5.29924E-08
DataValue, -1.1500000000000001, 5.5288199999999996E-08
DataValue, -1.1, 5.6191E-08
DataValue, -1.05, 5.8166999999999994E-08
DataValue, -1, 6.0159999999999991E-08
DataValue, -0.95000000000000007, 6.3121599999999993E-08
DataValue, -0.9, 6.42742E-08
DataValue, -0.85, 6.5761799999999993E-08
DataValue, -0.8, 6.73552E-08
DataValue, -0.75, 7.07162E-08
DataValue, -0.70000000000000007, 7.06112E-08
DataValue, -0.65, 7.16914E-08
DataValue, -0.6, 7.5476199999999991E-08
DataValue, -0.55, 7.7415399999999991E-08
DataValue, -0.5, 7.8793599999999989E-08
DataValue, -0.45, 8.08644E-08
DataValue, -0.4, 8.36874E-08
DataValue, -0.35000000000000003, 8.7909599999999989E-08
DataValue, -0.3, 8.92162E-08
DataValue, -0.25, 9.0446999999999989E-08
DataValue, -0.2, 9.38074E-08
DataValue, -0.15, 9.6788599999999986E-08
DataValue, -0.1, 9.79658E-08
DataValue, -0.05, 1.003992E-07
DataValue, 0, 1.0344159999999999E-07
DataValue, 0.05, 1.0670699999999999E-07
DataValue, 0.1, 1.0967659999999999E-07
DataValue, 0.15, 1.10271E-07
DataValue, 0.2, 1.1214979999999998E-07
DataValue, 0.25, 1.1366279999999999E-07
DataValue, 0.3, 1.177E-07
DataValue, 0.35000000000000003, 1.2038E-07
DataValue, 0.4, 1.223E-07
DataValue, 0.45, 1.2678E-07
DataValue, 0.5, 1.2848E-07
DataValue, 0.55, 1.2978E-07
DataValue, 0.6, 1.3346E-07
DataValue, 0.65, 1.3442E-07
DataValue, 0.70000000000000007, 1.3542E-07
DataValue, 0.75, 1.383E-07
DataValue, 0.8, 1.4064E-07
DataValue, 0.85, 1.4382E-07
DataValue, 0.9, 1.4478E-07
DataValue, 0.95000000000000007, 1.4877999999999999E-07
DataValue, 1, 1.5178E-07
DataValue, 1.05, 1.5212E-07
DataValue, 1.1, 1.5492E-07
DataValue, 1.1500000000000001, 1.5774E-07
DataValue, 1.2, 1.6026E-07
DataValue, 1.25, 1.602E-07
DataValue, 1.3, 1.613E-07
DataValue, 1.35, 1.6378E-07
DataValue, 1.4000000000000001, 1.6608E-07
DataValue, 1.45, 1.6864E-07
DataValue, 1.5, 1.7125999999999999E-07
DataValue, 1.55, 1.7262E-07
DataValue, 1.6, 1.755E-07
DataValue, 1.6500000000000001, 1.7762E-07
DataValue, 1.7, 1.7904E-07
DataValue, 1.75, 1.8208E-07
DataValue, 1.8, 1.8444E-07
DataValue, 1.85, 1.872E-07
DataValue, 1.9000000000000001, 1.8927999999999999E-07
DataValue, 1.95, 1.9146E-07
DataValue, 2, 1.9291999999999998E-07
DataValue, 2.05, 1.9378E-07
DataValue, 2.1, 1.9522E-07
DataValue, 2.15, 1.9748E-07
DataValue, 2.2, 1.9952E-07
DataValue, 2.25, 2.0064E-07
DataValue, 2.3000000000000003, 2.0372E-07
DataValue, 2.35, 2.0354E-07
DataValue, 2.4, 2.063E-07
DataValue, 2.45, 2.0701999999999998E-07
DataValue, 2.5, 2.0958E-07
DataValue, 2.5500000000000003, 2.1216E-07
DataValue, 2.6, 2.1244E-07
DataValue, 2.65, 2.145E-07
DataValue, 2.7, 2.171E-07
DataValue, 2.75, 2.187E-07
DataValue, 2.8000000000000003, 2.1915999999999999E-07
DataValue, 2.85, 2.2324E-07
DataValue, 2.9, 2.2391999999999998E-07
DataValue, 2.95, 2.254E-07
DataValue, 3, 2.2832E-07
DataValue, 3.0500000000000003, 2.2986E-07
DataValue, 3.1, 2.3115999999999999E-07
DataValue, 3.15, 2.3241999999999999E-07
DataValue, 3.2, 2.3588E-07
DataValue, 3.25, 2.3768E-07
DataValue, 3.3000000000000003, 2.4073999999999997E-07
DataValue, 3.35, 2.4118E-07
DataValue, 3.4, 2.4381999999999997E-07
DataValue, 3.45, 2.4274E-07
DataValue, 3.5, 2.4362E-07
DataValue, 3.5500000000000003, 2.4768E-07
DataValue, 3.6, 2.485E-07
DataValue, 3.65, 2.4924E-07
DataValue, 3.7, 2.5049999999999997E-07
DataValue, 3.75, 2.5432E-07
DataValue, 3.8000000000000003, 2.5693999999999997E-07
DataValue, 3.85, 2.5728E-07
DataValue, 3.9, 2.5878E-07
DataValue, 3.95, 2.6038E-07
DataValue, 4, 2.618E-07
DataValue, 4.05, 2.6344E-07
DataValue, 4.1, 2.6478E-07
DataValue, 4.15, 2.6652E-07
DataValue, 4.2, 2.6876E-07
DataValue, 4.25, 2.7064E-07
DataValue, 4.3, 2.714E-07
DataValue, 4.3500000000000005, 2.7276E-07
DataValue, 4.4, 2.752E-07
DataValue, 4.45, 2.763E-07
DataValue, 4.5, 2.7992E-07
DataValue, 4.55, 2.8036E-07
DataValue, 4.6000000000000005, 2.8032E-07
DataValue, 4.65, 2.8338E-07
DataValue, 4.7, 2.8522E-07
DataValue, 4.75, 2.8546E-07
DataValue, 4.8, 2.861E-07
DataValue, 4.8500000000000005, 2.8694E-07
DataValue, 4.9, 2.9002E-07
DataValue, 4.95, 2.9108E-07
DataValue, 5, 2.9218E-07
DataValue, 5, 2.9272E-07
DataValue, 4.95, 2.9114E-07
DataValue, 4.9, 2.9228E-07
DataValue, 4.8500000000000005, 2.9346E-07
DataValue, 4.8, 2.9122E-07
DataValue, 4.75, 2.8856E-07
DataValue, 4.7, 2.88E-07
DataValue, 4.65, 2.8564E-07
DataValue, 4.6000000000000005, 2.8298E-07
DataValue, 4.55, 2.833E-07
DataValue, 4.5, 2.8088E-07
DataValue, 4.45, 2.7946E-07
DataValue, 4.4, 2.7854E-07
DataValue, 4.3500000000000005, 2.7672E-07
DataValue, 4.3, 2.7327999999999997E-07
DataValue, 4.25, 2.7509999999999997E-07
DataValue, 4.2, 2.7476E-07
DataValue, 4.15, 2.7366E-07
DataValue, 4.1, 2.7318E-07
DataValue, 4.05, 2.7158E-07
DataValue, 4, 2.7136E-07
DataValue, 3.95, 2.7094E-07
DataValue, 3.9, 2.6938E-07
DataValue, 3.85, 2.6786E-07
DataValue, 3.8000000000000003, 2.6557999999999997E-07
DataValue, 3.75, 2.6368E-07
DataValue, 3.7, 2.6242E-07
DataValue, 3.65, 2.637E-07
DataValue, 3.6, 2.62E-07
DataValue, 3.5500000000000003, 2.6212E-07
DataValue, 3.5, 2.5976E-07
