Vgs,Ids
-5,6.1124E-11
-4.95,7.42944E-11
-4.9,8.35952E-11
-4.85,9.68948E-11
-4.8,1.044568E-10
-4.75,1.2082E-10
-4.7,1.0997E-10
-4.65,1.1211E-10
-4.6,1.198E-10
-4.55,1.2808E-10
-4.5,1.4742E-10
-4.45,1.5792E-10
-4.4,1.7174E-10
-4.35,1.8854E-10
-4.3,2.2474E-10
-4.25,2.4797E-10
-4.2,2.9497E-10
-4.15,2.947E-10
-4.1,3.4372E-10
-4.05,3.6085E-10
-4,4.2698E-10
-3.95,4.5521E-10
-3.9,4.8682E-10
-3.85,6.0056E-10
-3.8,7.0985E-10
-3.75,7.2015E-10
-3.7,7.9687E-10
-3.65,9.4203E-10
-3.6,8.542E-10
-3.55,1.063E-09
-3.5,1.2354E-09
-3.45,1.3805E-09
-3.4,1.7522E-09
-3.35,1.6598E-09
-3.3,1.9637E-09
-3.25,2.3169E-09
-3.2,2.4551E-09
-3.15,2.4983E-09
-3.1,3.0496E-09
-3.05,3.5903E-09
-3,3.9738E-09
-2.95,4.2744E-09
-2.9,4.3061E-09
-2.85,4.7065E-09
-2.8,4.9505E-09
-2.75,5.3324E-09
-2.7,5.4507E-09
-2.65,6.3436E-09
-2.6,7.4017E-09
-2.55,8.1365E-09
-2.5,9.0489E-09
-2.45,9.9537E-09
-2.4,1.07733E-08
-2.35,8.7438E-09
-2.3,9.9931E-09
-2.25,1.14264E-08
-2.2,1.28702E-08
-2.15,1.32818E-08
-2.1,1.53982E-08
-2.05,1.63468E-08
-2,1.82026E-08
-1.95,1.95488E-08
-1.9,2.07662E-08
-1.85,2.26096E-08
-1.8,2.3448E-08
-1.75,2.53654E-08
-1.7,2.7288E-08
-1.65,2.92964E-08
-1.6,3.08836E-08
-1.55,3.23884E-08
-1.5,3.38852E-08
-1.45,3.5841E-08
-1.4,3.76188E-08
-1.35,3.93268E-08
-1.3,4.15506E-08
-1.25,4.33028E-08
-1.2,4.53744E-08
-1.15,4.78562E-08
-1.1,4.99158E-08
-1.05,5.23536E-08
-1,5.43098E-08
-0.95,5.64758E-08
-0.9,5.8116E-08
-0.85,6.05798E-08
-0.8,6.23912E-08
-0.75,6.41956E-08
-0.7,6.73086E-08
-0.65,6.9302E-08
-0.6,7.15308E-08
-0.55,7.33464E-08
-0.5,7.58594E-08
-0.45,7.76048E-08
-0.4,7.9725E-08
-0.35,8.1968E-08
-0.3,8.38004E-08
-0.25,8.59204E-08
-0.2,8.88894E-08
-0.15,9.10586E-08
-0.1,9.32748E-08
-0.05,9.59524E-08
0,9.7475E-08
0.05,1.002208E-07
0.1,1.018592E-07
0.15,1.042078E-07
0.2,1.062386E-07
0.25,1.088838E-07
0.3,1.10956E-07
0.35,1.13203E-07
0.4,1.14996E-07
0.45,1.1744E-07
0.5,1.1988E-07
0.55,1.2182E-07
0.6,1.2454E-07
0.65,1.2602E-07
0.7,1.2846E-07
0.75,1.3132E-07
0.8,1.3386E-07
0.85,1.3588E-07
0.9,1.3794E-07
0.95,1.3948E-07
1,1.4244E-07
1.05,1.4434E-07
1.1,1.4564E-07
1.15,1.481E-07
1.2,1.4954E-07
1.25,1.5144E-07
1.3,1.5332E-07
1.35,1.5538E-07
1.4,1.578E-07
1.45,1.5898E-07
1.5,1.6074E-07
1.55,1.625E-07
1.6,1.6406E-07
1.65,1.6514E-07
1.7,1.6792E-07
1.75,1.6992E-07
1.8,1.7196E-07
1.85,1.7324E-07
1.9,1.7484E-07
1.95,1.7734E-07
2,1.7838E-07
2.05,1.799E-07
2.1,1.8154E-07
2.15,1.8312E-07
2.2,1.8404E-07
2.25,1.8648E-07
2.3,1.8836E-07
2.35,1.9056E-07
2.4,1.9134E-07
2.45,1.9392E-07
2.5,1.9508E-07
2.55,1.9644E-07
2.6,1.9686E-07
2.65,2.0092E-07
2.7,2.0218E-07
2.75,2.0272E-07
2.8,2.0418E-07
2.85,2.0548E-07
2.9,2.076E-07
2.95,2.0782E-07
3,2.095E-07
3.05,2.103E-07
3.1,2.1158E-07
3.15,2.1382E-07
3.2,2.155E-07
3.25,2.1788E-07
3.3,2.1858E-07
3.35,2.201E-07
3.4,2.2042E-07
3.45,2.2246E-07
3.5,2.2454E-07
3.55,2.2564E-07
3.6,2.276E-07
3.65,2.2838E-07
3.7,2.3032E-07
3.75,2.3168E-07
3.8,2.3184E-07
3.85,2.332E-07
3.9,2.3574E-07
3.95,2.3662E-07
4,2.3888E-07
4.05,2.4016E-07
4.1,2.4158E-07
4.15,2.4186E-07
4.2,2.4302E-07
4.25,2.4402E-07
4.3,2.4536E-07
4.35,2.4622E-07
4.4,2.4788E-07
4.45,2.4942E-07
4.5,2.5058E-07
4.55,2.5062E-07
4.6,2.514E-07
4.65,2.5304E-07
4.7,2.534E-07
4.75,2.5448E-07
4.8,2.5584E-07
4.85,2.575E-07
4.9,2.5792E-07
4.95,2.5872E-07
5,2.5898E-07
5,2.5942E-07
4.95,2.5808E-07
4.9,2.5544E-07
4.85,2.5498E-07
4.8,2.5322E-07
4.75,2.5186E-07
4.7,2.5056E-07
4.65,2.4918E-07
4.6,2.4926E-07
4.55,2.4776E-07
4.5,2.4582E-07
4.45,2.4454E-07
4.4,2.426E-07
4.35,2.4208E-07
4.3,2.4058E-07
4.25,2.392E-07
4.2,2.3718E-07
4.15,2.362E-07
4.1,2.3586E-07
4.05,2.344E-07
4,2.3258E-07
3.95,2.3074E-07
3.9,2.2898E-07
3.85,2.2782E-07
3.8,2.2618E-07
3.75,2.2526E-07
