Vgs,Ids
-5,5.34996E-11
-4.95,5.8112E-11
-4.9,5.351E-11
-4.85,6.76426E-11
-4.8,7.41916E-11
-4.75,8.0913E-11
-4.7,8.70616E-11
-4.65,8.07218E-11
-4.6,7.9625E-11
-4.55,9.65304E-11
-4.5,8.28294E-11
-4.45,8.92992E-11
-4.4,1.028938E-10
-4.35,1.079072E-10
-4.3,1.4941E-10
-4.25,1.5318E-10
-4.2,1.4443E-10
-4.15,1.6621E-10
-4.1,1.5236E-10
-4.05,1.5941E-10
-4,1.4764E-10
-3.95,1.7433E-10
-3.9,2.4118E-10
-3.85,3.1648E-10
-3.8,3.8922E-10
-3.75,4.2759E-10
-3.7,5.5899E-10
-3.65,6.949E-10
-3.6,6.8012E-10
-3.55,7.2683E-10
-3.5,8.2503E-10
-3.45,9.8767E-10
-3.4,1.05637E-09
-3.35,9.998E-10
-3.3,1.0838E-09
-3.25,1.373E-09
-3.2,1.7835E-09
-3.15,1.9501E-09
-3.1,2.1602E-09
-3.05,2.5867E-09
-3,3.1972E-09
-2.95,4.1277E-09
-2.9,4.715E-09
-2.85,5.9901E-09
-2.8,6.9101E-09
-2.75,7.3641E-09
-2.7,8.4129E-09
-2.65,9.2043E-09
-2.6,9.0917E-09
-2.55,9.494E-09
-2.5,1.06069E-08
-2.45,1.196E-08
-2.4,1.42534E-08
-2.35,1.3958E-08
-2.3,1.56976E-08
-2.25,1.74242E-08
-2.2,1.877E-08
-2.15,2.10198E-08
-2.1,2.3845E-08
-2.05,2.52726E-08
-2,2.66544E-08
-1.95,2.73962E-08
-1.9,2.93258E-08
-1.85,3.1049E-08
-1.8,3.07262E-08
-1.75,3.34806E-08
-1.7,3.48676E-08
-1.65,3.76482E-08
-1.6,4.04702E-08
-1.55,4.31722E-08
-1.5,4.36944E-08
-1.45,4.65078E-08
-1.4,4.9269E-08
-1.35,5.27796E-08
-1.3,5.45724E-08
-1.25,5.63476E-08
-1.2,5.93486E-08
-1.15,6.25842E-08
-1.1,6.52072E-08
-1.05,6.73218E-08
-1,6.89274E-08
-0.95,7.07828E-08
-0.9,7.31284E-08
-0.85,7.59198E-08
-0.8,7.93176E-08
-0.75,8.16722E-08
-0.7,8.44322E-08
-0.65,8.61622E-08
-0.6,8.89482E-08
-0.55,9.19354E-08
-0.5,9.49874E-08
-0.45,9.76996E-08
-0.4,9.97844E-08
-0.35,1.017686E-07
-0.3,1.046248E-07
-0.25,1.07467E-07
-0.2,1.098968E-07
-0.15,1.124014E-07
-0.1,1.14495E-07
-0.05,1.1756E-07
0,1.2104E-07
0.05,1.2312E-07
0.1,1.2564E-07
0.15,1.2816E-07
0.2,1.3032E-07
0.25,1.3316E-07
0.3,1.351E-07
0.35,1.3702E-07
0.4,1.3998E-07
0.45,1.4232E-07
0.5,1.4428E-07
0.55,1.4642E-07
0.6,1.491E-07
0.65,1.5068E-07
0.7,1.537E-07
0.75,1.55E-07
0.8,1.5776E-07
0.85,1.598E-07
0.9,1.6218E-07
0.95,1.6302E-07
1,1.6594E-07
1.05,1.6756E-07
1.1,1.7174E-07
1.15,1.7264E-07
1.2,1.7386E-07
1.25,1.7482E-07
1.3,1.7782E-07
1.35,1.8048E-07
1.4,1.8306E-07
1.45,1.837E-07
1.5,1.8562E-07
1.55,1.8726E-07
1.6,1.9106E-07
1.65,1.9118E-07
1.7,1.932E-07
1.75,1.9452E-07
1.8,1.9688E-07
1.85,1.9808E-07
1.9,2.0074E-07
1.95,2.022E-07
2,2.0396E-07
2.05,2.0562E-07
2.1,2.0702E-07
2.15,2.0938E-07
2.2,2.1152E-07
2.25,2.131E-07
2.3,2.14E-07
2.35,2.1594E-07
2.4,2.1768E-07
2.45,2.1918E-07
2.5,2.1976E-07
2.55,2.2038E-07
2.6,2.2342E-07
2.65,2.232E-07
2.7,2.2494E-07
2.75,2.2614E-07
2.8,2.2742E-07
2.85,2.2942E-07
2.9,2.3116E-07
2.95,2.3196E-07
3,2.3342E-07
3.05,2.3548E-07
3.1,2.3712E-07
3.15,2.3724E-07
3.2,2.4018E-07
3.25,2.4184E-07
3.3,2.4454E-07
3.35,2.4568E-07
3.4,2.4616E-07
3.45,2.4734E-07
3.5,2.4808E-07
3.55,2.5004E-07
3.6,2.4988E-07
3.65,2.5034E-07
3.7,2.527E-07
3.75,2.5196E-07
3.8,2.5412E-07
3.85,2.56E-07
3.9,2.5656E-07
3.95,2.579E-07
4,2.6E-07
4.05,2.6022E-07
4.1,2.614E-07
4.15,2.6096E-07
4.2,2.6252E-07
4.25,2.6346E-07
4.3,2.6458E-07
4.35,2.675E-07
4.4,2.6758E-07
4.45,2.6824E-07
4.5,2.6912E-07
4.55,2.7166E-07
4.6,2.7366E-07
4.65,2.7386E-07
4.7,2.7592E-07
4.75,2.768E-07
4.8,2.786E-07
4.85,2.7818E-07
4.9,2.802E-07
4.95,2.8116E-07
5,2.8166E-07
5,2.8154E-07
4.95,2.7876E-07
4.9,2.7716E-07
4.85,2.7688E-07
4.8,2.7512E-07
4.75,2.7514E-07
4.7,2.7272E-07
4.65,2.718E-07
4.6,2.6968E-07
4.55,2.687E-07
4.5,2.6666E-07
4.45,2.6514E-07
4.4,2.6548E-07
4.35,2.6322E-07
4.3,2.624E-07
4.25,2.6104E-07
4.2,2.5988E-07
4.15,2.5878E-07
4.1,2.5812E-07
4.05,2.5678E-07
4,2.5574E-07
3.95,2.5218E-07
3.9,2.5142E-07
3.85,2.4944E-07
3.8,2.4962E-07
3.75,2.4762E-07
3.7,2.4624E-07
3.65,2.4478E-07
3.6,2.4286E-07
3.55,2.41E-07
3.5,2.407E-07
3.45,2.3972E-07
3.4,2.398E-07
3.35,2.3646E-07
3.3,2.3524E-07
3.25,2.3424E-07
3.2,2.3232E-07
3.15,2.305E-07
3.1,2.2958E-07
3.05,2.289E-07
3,2.2638E-07
2.95,2.2488E-07
2.9,2.2428E-07
2.85,2.2216E-07
2.8,2.1934E-07
2.75,2.1984E-07
2.7,2.1618E-07
2.65,2.1524E-07
2.6,2.1376E-07
2.55,2.1322E-07
2.5,2.1016E-07
2.45,2.0808E-07
2.4,2.0744E-07
2.35,2.0672E-07
2.3,2.0476E-07
2.25,2.0356E-07
2.2,2.0176E-07
2.15,1.9896E-07
2.1,1.9802E-07
2.05,1.965E-07
2,1.9292E-07
1.95,1.9156E-07
1.9,1.9048E-07
1.85,1.8824E-07
1.8,1.8624E-07
1.75,1.8412E-07
1.7,1.832E-07
1.65,1.803E-07
1.6,1.7888E-07
1.55,1.7572E-07
1.5,1.7492E-07
1.45,1.7286E-07
1.4,1.7204E-07
1.35,1.7118E-07
1.3,1.6796E-07
1.25,1.658E-07
1.2,1.6572E-07
1.15,1.6456E-07
1.1,1.614E-07
1.05,1.5926E-07
1,1.5772E-07
0.95,1.5554E-07
0.9,1.5292E-07
0.85,1.5138E-07
0.8,1.497E-07
0.75,1.4694E-07
0.7,1.4492E-07
0.65,1.4248E-07
0.6,1.3936E-07
0.55,1.3758E-07
0.5,1.3532E-07
0.45,1.3222E-07
0.4,1.2962E-07
0.35,1.2622E-07
0.3,1.2402E-07
0.25,1.2288E-07
0.2,1.1948E-07
0.15,1.1654E-07
0.1,1.1424E-07
0.05,1.116E-07
0,1.0852E-07
-0.05,1.059E-07
-0.1,1.0272E-07
-0.15,1.0054E-07
-0.2,9.66394E-08
-0.25,9.39108E-08
-0.3,9.1582E-08
-0.35,8.88542E-08
-0.4,8.56998E-08
-0.45,8.24714E-08
-0.5,7.94686E-08
-0.55,7.73806E-08
-0.6,7.43872E-08
-0.65,7.16964E-08
-0.7,6.8009E-08
-0.75,6.46788E-08
-0.8,6.1936E-08
-0.85,5.71952E-08
-0.9,5.37624E-08
-0.95,5.09616E-08
-1,4.72908E-08
-1.05,4.51184E-08
-1.1,4.2498E-08
-1.15,3.88086E-08
-1.2,3.57922E-08
-1.25,3.12628E-08
