Vgs,Ids
-5,2.28364E-11
-4.95,2.70742E-11
-4.9,2.98774E-11
-4.85,2.99684E-11
-4.8,3.11636E-11
-4.75,3.51174E-11
-4.7,4.19064E-11
-4.65,4.33576E-11
-4.6,4.49884E-11
-4.55,4.57362E-11
-4.5,5.3833E-11
-4.45,5.66546E-11
-4.4,6.43842E-11
-4.35,6.62598E-11
-4.3,7.02298E-11
-4.25,7.99658E-11
-4.2,8.88274E-11
-4.15,1.032988E-10
-4.1,1.13628E-10
-4.05,1.3811E-10
-4,1.4241E-10
-3.95,1.7396E-10
-3.9,2.2791E-10
-3.85,3.1425E-10
-3.8,3.5123E-10
-3.75,4.2232E-10
-3.7,5.306E-10
-3.65,5.8737E-10
-3.6,7.2753E-10
-3.55,8.4918E-10
-3.5,1.01632E-09
-3.45,8.0466E-10
-3.4,1.02331E-09
-3.35,1.2736E-09
-3.3,1.6042E-09
-3.25,1.9507E-09
-3.2,2.2817E-09
-3.15,2.8837E-09
-3.1,3.4837E-09
-3.05,3.982E-09
-3,4.268E-09
-2.95,5.3149E-09
-2.9,5.9023E-09
-2.85,7.0589E-09
-2.8,7.9532E-09
-2.75,8.765E-09
-2.7,9.2629E-09
-2.65,1.05366E-08
-2.6,1.11712E-08
-2.55,1.20588E-08
-2.5,1.42204E-08
-2.45,1.56144E-08
-2.4,1.68384E-08
-2.35,1.7858E-08
-2.3,1.97588E-08
-2.25,2.19154E-08
-2.2,2.2983E-08
-2.15,2.43732E-08
-2.1,2.66608E-08
-2.05,2.81888E-08
-2,2.9696E-08
-1.95,3.21836E-08
-1.9,3.42832E-08
-1.85,3.64506E-08
-1.8,3.875E-08
-1.75,4.05494E-08
-1.7,4.31996E-08
-1.65,4.55874E-08
-1.6,4.76168E-08
-1.55,5.05116E-08
-1.5,5.37332E-08
-1.45,5.5412E-08
-1.4,5.82108E-08
-1.35,6.01312E-08
-1.3,6.31408E-08
-1.25,6.52626E-08
-1.2,6.77824E-08
-1.15,7.0426E-08
-1.1,7.2895E-08
-1.05,7.56072E-08
-1,7.84114E-08
-0.95,8.09928E-08
-0.9,8.34966E-08
-0.85,8.57864E-08
-0.8,8.7948E-08
-0.75,9.04734E-08
-0.7,9.3507E-08
-0.65,9.63264E-08
-0.6,9.80812E-08
-0.55,1.000382E-07
-0.5,1.024936E-07
-0.45,1.055632E-07
-0.4,1.08211E-07
-0.35,1.108162E-07
-0.3,1.13698E-07
-0.25,1.1466E-07
-0.2,1.1774E-07
-0.15,1.2068E-07
-0.1,1.2288E-07
-0.05,1.2484E-07
0,1.2858E-07
0.05,1.3104E-07
0.1,1.3354E-07
0.15,1.3624E-07
0.2,1.383E-07
0.25,1.4094E-07
0.3,1.4364E-07
0.35,1.4614E-07
0.4,1.4988E-07
0.45,1.5224E-07
0.5,1.5484E-07
0.55,1.5686E-07
0.6,1.5972E-07
0.65,1.6196E-07
0.7,1.6412E-07
0.75,1.6734E-07
0.8,1.6914E-07
0.85,1.7088E-07
0.9,1.74E-07
0.95,1.7598E-07
1,1.7858E-07
1.05,1.8154E-07
1.1,1.8278E-07
1.15,1.847E-07
1.2,1.8756E-07
1.25,1.8844E-07
1.3,1.914E-07
1.35,1.9326E-07
1.4,1.9612E-07
1.45,1.9846E-07
1.5,2.005E-07
1.55,2.0144E-07
1.6,2.0378E-07
1.65,2.0584E-07
1.7,2.0806E-07
1.75,2.1012E-07
1.8,2.1098E-07
1.85,2.1406E-07
1.9,2.1716E-07
1.95,2.1836E-07
2,2.2072E-07
2.05,2.2178E-07
2.1,2.2382E-07
2.15,2.2596E-07
2.2,2.2808E-07
2.25,2.2908E-07
2.3,2.3258E-07
2.35,2.3322E-07
2.4,2.3534E-07
2.45,2.361E-07
2.5,2.3792E-07
2.55,2.3936E-07
2.6,2.4112E-07
2.65,2.4084E-07
2.7,2.4364E-07
2.75,2.466E-07
2.8,2.4746E-07
2.85,2.4958E-07
2.9,2.525E-07
2.95,2.5316E-07
3,2.5558E-07
3.05,2.5646E-07
3.1,2.5782E-07
3.15,2.5964E-07
3.2,2.61E-07
3.25,2.6312E-07
3.3,2.6462E-07
3.35,2.65E-07
3.4,2.662E-07
3.45,2.6894E-07
3.5,2.6874E-07
3.55,2.7032E-07
3.6,2.7238E-07
3.65,2.7372E-07
3.7,2.7514E-07
3.75,2.7582E-07
3.8,2.7682E-07
3.85,2.781E-07
3.9,2.8038E-07
3.95,2.8078E-07
4,2.8206E-07
4.05,2.8252E-07
4.1,2.8366E-07
4.15,2.8584E-07
4.2,2.8714E-07
4.25,2.8742E-07
4.3,2.9002E-07
4.35,2.9122E-07
4.4,2.9254E-07
4.45,2.9302E-07
4.5,2.9472E-07
4.55,2.9622E-07
4.6,2.9578E-07
4.65,2.9696E-07
4.7,2.9876E-07
4.75,2.9832E-07
4.8,3.0006E-07
4.85,3.0072E-07
4.9,3.0246E-07
4.95,3.0234E-07
5,3.0322E-07
5,3.0376E-07
4.95,3.0244E-07
4.9,3.0122E-07
4.85,3.009E-07
4.8,2.991E-07
4.75,2.9824E-07
4.7,2.9474E-07
4.65,2.9468E-07
4.6,2.919E-07
4.55,2.8956E-07
4.5,2.8954E-07
4.45,2.8848E-07
4.4,2.874E-07
4.35,2.8442E-07
4.3,2.8446E-07
4.25,2.8354E-07
4.2,2.8226E-07
4.15,2.8132E-07
4.1,2.799E-07
4.05,2.7826E-07
4,2.755E-07
3.95,2.7412E-07
3.9,2.7314E-07
3.85,2.7224E-07
3.8,2.7014E-07
3.75,2.6944E-07
3.7,2.6848E-07
3.65,2.6628E-07
3.6,2.6482E-07
3.55,2.6302E-07
3.5,2.6172E-07
3.45,2.592E-07
3.4,2.5806E-07
3.35,2.565E-07
3.3,2.5506E-07
3.25,2.5198E-07
3.2,2.5048E-07
3.15,2.4982E-07
3.1,2.4752E-07
3.05,2.4558E-07
3,2.4508E-07
2.95,2.4338E-07
2.9,2.4058E-07
2.85,2.389E-07
2.8,2.3654E-07
2.75,2.3564E-07
2.7,2.3224E-07
2.65,2.3188E-07
2.6,2.3028E-07
2.55,2.2724E-07
2.5,2.2572E-07
2.45,2.2336E-07
2.4,2.22E-07
2.35,2.1992E-07
2.3,2.1764E-07
2.25,2.1538E-07
2.2,2.1336E-07
2.15,2.107E-07
2.1,2.0866E-07
2.05,2.0704E-07
2,2.0392E-07
1.95,2.0248E-07
1.9,2.009E-07
1.85,1.9872E-07
1.8,1.9616E-07
1.75,1.9462E-07
1.7,1.9312E-07
1.65,1.8964E-07
1.6,1.869E-07
1.55,1.8478E-07
1.5,1.8296E-07
1.45,1.8086E-07
1.4,1.7862E-07
1.35,1.7668E-07
1.3,1.7336E-07
1.25,1.7062E-07
1.2,1.685E-07
1.15,1.6636E-07
1.1,1.6404E-07
1.05,1.6174E-07
1,1.579E-07
0.95,1.557E-07
0.9,1.535E-07
0.85,1.5022E-07
0.8,1.4784E-07
0.75,1.449E-07
0.7,1.4216E-07
0.65,1.3958E-07
0.6,1.3674E-07
0.55,1.3458E-07
0.5,1.3116E-07
0.45,1.2798E-07
0.4,1.2566E-07
0.35,1.231E-07
0.3,1.2068E-07
0.25,1.181E-07
0.2,1.1428E-07
0.15,1.1168E-07
0.1,1.0916E-07
0.05,1.071E-07
0,1.0344E-07
-0.05,1.015E-07
-0.1,9.83322E-08
-0.15,9.56638E-08
-0.2,9.25306E-08
-0.25,9.04524E-08
-0.3,8.78158E-08
-0.35,8.51296E-08
-0.4,8.28E-08
-0.45,8.01384E-08
-0.5,7.75736E-08
-0.55,7.46618E-08
-0.6,7.16234E-08
-0.65,6.9436E-08
-0.7,6.67632E-08
-0.75,6.39592E-08
-0.8,6.1666E-08
-0.85,5.84126E-08
-0.9,5.52768E-08
-0.95,5.3029E-08
-1,5.03826E-08
-1.05,4.73252E-08
-1.1,4.50414E-08
-1.15,4.15586E-08
-1.2,3.8456E-08
-1.25,3.60204E-08
-1.3,3.25068E-08
-1.35,3.01736E-08
-1.4,2.8053E-08
-1.45,2.4258E-08
-1.5,2.00452E-08
-1.55,1.72372E-08
-1.6,1.54006E-08
-1.65,1.62358E-08
-1.7,1.45208E-08
-1.75,1.16148E-08
-1.8,9.9934E-09
-1.85,9.3472E-09
-1.9,7.0604E-09
-1.95,7.245E-09
-2,6.6478E-09
-2.05,5.7242E-09
-2.1,5.3197E-09
-2.15,4.188E-09
-2.2,3.5728E-09
-2.25,2.438E-09
-2.3,2.5193E-09
-2.35,2.1976E-09
-2.4,1.554E-09
-2.45,1.4035E-09
-2.5,1.1647E-09
-2.55,1.0997E-09
-2.6,9.93E-10
-2.65,9.4546E-10
-2.7,8.655E-10
-2.75,6.8695E-10
-2.8,5.6111E-10
-2.85,4.5141E-10
-2.9,3.6064E-10
-2.95,3.0248E-10
-3,3.0909E-10
-3.05,2.8005E-10
-3.1,2.9574E-10
-3.15,2.6067E-10
-3.2,2.4169E-10
-3.25,2.1206E-10
-3.3,1.9955E-10
-3.35,1.6853E-10
-3.4,1.5342E-10
-3.45,1.5376E-10
-3.5,1.4779E-10
-3.55,1.4457E-10
-3.6,1.1766E-10
-3.65,1.1729E-10
-3.7,1.1549E-10
-3.75,1.1648E-10
