Vgs,Ids
-5,4.81504E-11
-4.95,5.66536E-11
-4.9,6.66874E-11
-4.85,7.26444E-11
-4.8,8.32254E-11
-4.75,9.43562E-11
-4.7,1.020488E-10
-4.65,1.01845E-10
-4.6,1.091492E-10
-4.55,1.1272E-10
-4.5,1.1403E-10
-4.45,1.3563E-10
-4.4,1.4607E-10
-4.35,1.6117E-10
-4.3,1.7076E-10
-4.25,1.9055E-10
-4.2,1.7294E-10
-4.15,1.9813E-10
-4.1,2.5051E-10
-4.05,3.0802E-10
-4,3.3651E-10
-3.95,3.5139E-10
-3.9,3.6966E-10
-3.85,4.1624E-10
-3.8,4.9604E-10
-3.75,5.9334E-10
-3.7,6.5219E-10
-3.65,7.1123E-10
-3.6,8.5139E-10
-3.55,9.5723E-10
-3.5,1.11236E-09
-3.45,1.1413E-09
-3.4,1.2455E-09
-3.35,1.3831E-09
-3.3,1.7226E-09
-3.25,1.8285E-09
-3.2,1.9506E-09
-3.15,2.4048E-09
-3.1,2.6409E-09
-3.05,2.6309E-09
-3,3.225E-09
-2.95,3.6242E-09
-2.9,4.4217E-09
-2.85,4.7084E-09
-2.8,5.1646E-09
-2.75,5.4796E-09
-2.7,6.0482E-09
-2.65,6.5808E-09
-2.6,7.8217E-09
-2.55,7.7746E-09
-2.5,8.5099E-09
-2.45,9.4319E-09
-2.4,1.07497E-08
-2.35,1.01356E-08
-2.3,1.32178E-08
-2.25,1.36206E-08
-2.2,1.57998E-08
-2.15,1.65296E-08
-2.1,1.67116E-08
-2.05,1.81836E-08
-2,1.96636E-08
-1.95,2.22714E-08
-1.9,2.36544E-08
-1.85,2.5745E-08
-1.8,2.72916E-08
-1.75,2.94252E-08
-1.7,2.96986E-08
-1.65,3.088E-08
-1.6,3.1739E-08
-1.55,3.50472E-08
-1.5,3.80678E-08
-1.45,4.04494E-08
-1.4,4.16168E-08
-1.35,4.5139E-08
-1.3,4.72524E-08
-1.25,4.93226E-08
-1.2,5.19392E-08
-1.15,5.46516E-08
-1.1,5.66662E-08
-1.05,5.9878E-08
-1,6.15318E-08
-0.95,6.46488E-08
-0.9,6.65938E-08
-0.85,6.92288E-08
-0.8,7.24914E-08
-0.75,7.3894E-08
-0.7,7.45168E-08
-0.65,7.72914E-08
-0.6,7.95704E-08
-0.55,8.1199E-08
-0.5,8.41036E-08
-0.45,8.6313E-08
-0.4,8.9719E-08
-0.35,9.26844E-08
-0.3,9.43996E-08
-0.25,9.56208E-08
-0.2,9.86392E-08
-0.15,1.019416E-07
-0.1,1.053308E-07
-0.05,1.086862E-07
0,1.107834E-07
0.05,1.132744E-07
0.1,1.1412E-07
0.15,1.1846E-07
0.2,1.2086E-07
0.25,1.2438E-07
0.3,1.2774E-07
0.35,1.3012E-07
0.4,1.3288E-07
0.45,1.3602E-07
0.5,1.3832E-07
0.55,1.4102E-07
0.6,1.443E-07
0.65,1.4728E-07
0.7,1.5028E-07
0.75,1.5264E-07
0.8,1.5586E-07
0.85,1.5872E-07
0.9,1.6086E-07
0.95,1.6432E-07
1,1.6764E-07
1.05,1.689E-07
1.1,1.7176E-07
1.15,1.7446E-07
1.2,1.7634E-07
1.25,1.7988E-07
1.3,1.8214E-07
1.35,1.8466E-07
1.4,1.8732E-07
1.45,1.9038E-07
1.5,1.929E-07
1.55,1.948E-07
1.6,1.9802E-07
1.65,1.9944E-07
1.7,2.0216E-07
1.75,2.0462E-07
1.8,2.0666E-07
1.85,2.0884E-07
1.9,2.1302E-07
1.95,2.1524E-07
2,2.1702E-07
2.05,2.1868E-07
2.1,2.213E-07
2.15,2.24E-07
2.2,2.2586E-07
2.25,2.2794E-07
2.3,2.3058E-07
2.35,2.324E-07
2.4,2.3434E-07
2.45,2.3824E-07
2.5,2.3878E-07
2.55,2.4112E-07
2.6,2.4262E-07
2.65,2.449E-07
2.7,2.4682E-07
2.75,2.483E-07
2.8,2.5006E-07
2.85,2.5274E-07
2.9,2.5312E-07
2.95,2.5616E-07
3,2.577E-07
3.05,2.5972E-07
3.1,2.6156E-07
3.15,2.6364E-07
3.2,2.6432E-07
3.25,2.6708E-07
3.3,2.6852E-07
3.35,2.71E-07
3.4,2.7208E-07
3.45,2.7424E-07
3.5,2.7456E-07
3.55,2.76E-07
3.6,2.7824E-07
3.65,2.803E-07
3.7,2.822E-07
3.75,2.842E-07
3.8,2.8564E-07
3.85,2.8524E-07
3.9,2.8678E-07
3.95,2.8908E-07
4,2.8972E-07
4.05,2.9162E-07
4.1,2.9322E-07
4.15,2.9334E-07
4.2,2.9454E-07
4.25,2.9546E-07
4.3,2.978E-07
4.35,3E-07
4.4,3.0146E-07
4.45,3.034E-07
4.5,3.019E-07
4.55,3.044E-07
4.6,3.052E-07
4.65,3.0594E-07
4.7,3.0732E-07
4.75,3.0912E-07
4.8,3.105E-07
4.85,3.1138E-07
4.9,3.1352E-07
4.95,3.1334E-07
5,3.1606E-07
5,3.1586E-07
4.95,3.1224E-07
4.9,3.1268E-07
4.85,3.1154E-07
4.8,3.0718E-07
4.75,3.0634E-07
4.7,3.0502E-07
4.65,3.033E-07
4.6,3.024E-07
4.55,3.0174E-07
4.5,2.9946E-07
4.45,2.9904E-07
4.4,2.9648E-07
4.35,2.9528E-07
4.3,2.9392E-07
4.25,2.9288E-07
4.2,2.9064E-07
4.15,2.8886E-07
4.1,2.8704E-07
4.05,2.8454E-07
4,2.8382E-07
3.95,2.8268E-07
3.9,2.8028E-07
3.85,2.7842E-07
3.8,2.7716E-07
3.75,2.7488E-07
3.7,2.7332E-07
3.65,2.7058E-07
3.6,2.6972E-07
3.55,2.6678E-07
3.5,2.6526E-07
3.45,2.6438E-07
3.4,2.6202E-07
3.35,2.6196E-07
3.3,2.5896E-07
3.25,2.567E-07
3.2,2.5398E-07
3.15,2.518E-07
3.1,2.5016E-07
3.05,2.484E-07
3,2.4648E-07
2.95,2.4404E-07
2.9,2.4226E-07
2.85,2.4018E-07
2.8,2.3816E-07
2.75,2.3658E-07
2.7,2.3334E-07
2.65,2.3214E-07
2.6,2.2952E-07
2.55,2.2708E-07
2.5,2.255E-07
2.45,2.2308E-07
2.4,2.212E-07
2.35,2.1924E-07
2.3,2.1654E-07
2.25,2.142E-07
2.2,2.118E-07
2.15,2.0984E-07
2.1,2.0582E-07
2.05,2.0484E-07
2,2.0204E-07
1.95,2.0146E-07
1.9,1.9924E-07
1.85,1.9628E-07
1.8,1.9354E-07
1.75,1.9074E-07
1.7,1.881E-07
1.65,1.8634E-07
1.6,1.8404E-07
1.55,1.8074E-07
1.5,1.7808E-07
1.45,1.7554E-07
1.4,1.7268E-07
1.35,1.6904E-07
1.3,1.668E-07
1.25,1.6426E-07
1.2,1.6188E-07
1.15,1.5886E-07
1.1,1.5674E-07
1.05,1.5366E-07
1,1.5056E-07
0.95,1.4804E-07
0.9,1.4498E-07
0.85,1.4158E-07
0.8,1.3946E-07
0.75,1.36E-07
0.7,1.3388E-07
0.65,1.2948E-07
0.6,1.2766E-07
0.55,1.2506E-07
0.5,1.2166E-07
0.45,1.1802E-07
0.4,1.1456E-07
0.35,1.1042E-07
0.3,1.0916E-07
0.25,1.0598E-07
0.2,1.0212E-07
0.15,1.000528E-07
0.1,9.6463E-08
0.05,9.2989E-08
0,8.94626E-08
-0.05,8.54558E-08
-0.1,8.24372E-08
-0.15,8.0261E-08
-0.2,7.65948E-08
-0.25,7.18132E-08
-0.3,6.87008E-08
-0.35,6.64178E-08
-0.4,6.2684E-08
-0.45,5.95238E-08
-0.5,5.94262E-08
-0.55,5.49812E-08
-0.6,5.36072E-08
-0.65,4.70296E-08
-0.7,4.28866E-08
