Vgs,Ids
-5,2.6633E-10
-4.95,2.1123E-10
-4.9,2.2787E-10
-4.85,3.0477E-10
-4.8,3.0497E-10
-4.75,3.5078E-10
-4.7,3.3557E-10
-4.65,4.0279E-10
-4.6,3.7986E-10
-4.55,3.8747E-10
-4.5,4.1486E-10
-4.45,5.0982E-10
-4.4,4.9323E-10
-4.35,5.4952E-10
-4.3,5.7721E-10
-4.25,6.4034E-10
-4.2,6.8237E-10
-4.15,7.1804E-10
-4.1,7.4822E-10
-4.05,8.5399E-10
-4,9.3005E-10
-3.95,9.8034E-10
-3.9,8.9318E-10
-3.85,1.1068E-09
-3.8,1.2916E-09
-3.75,1.6941E-09
-3.7,1.5245E-09
-3.65,1.5929E-09
-3.6,1.81E-09
-3.55,2.4229E-09
-3.5,2.3709E-09
-3.45,2.5408E-09
-3.4,2.7766E-09
-3.35,3.2231E-09
-3.3,3.8977E-09
-3.25,4.5709E-09
-3.2,4.9944E-09
-3.15,4.9485E-09
-3.1,4.9518E-09
-3.05,5.1216E-09
-3,6.2432E-09
-2.95,6.9299E-09
-2.9,7.0271E-09
-2.85,7.524E-09
-2.8,8.5502E-09
-2.75,9.2039E-09
-2.7,9.0898E-09
-2.65,9.6251E-09
-2.6,1.02885E-08
-2.55,1.08362E-08
-2.5,1.31246E-08
-2.45,1.33284E-08
-2.4,1.36982E-08
-2.35,1.41198E-08
-2.3,1.48024E-08
-2.25,1.76596E-08
-2.2,1.84518E-08
-2.15,1.8185E-08
-2.1,1.9224E-08
-2.05,2.12628E-08
-2,2.1923E-08
-1.95,2.53014E-08
-1.9,2.6405E-08
-1.85,2.72638E-08
-1.8,2.93204E-08
-1.75,2.96674E-08
-1.7,3.2373E-08
-1.65,3.29574E-08
-1.6,3.5216E-08
-1.55,3.69662E-08
-1.5,3.78894E-08
-1.45,3.94156E-08
-1.4,4.0228E-08
-1.35,4.17976E-08
-1.3,4.30044E-08
-1.25,4.50922E-08
-1.2,4.76776E-08
-1.15,4.85744E-08
-1.1,5.02272E-08
-1.05,5.18826E-08
-1,5.36916E-08
-0.95,5.51788E-08
-0.9,5.69134E-08
-0.85,5.85754E-08
-0.8,5.9281E-08
-0.75,6.10848E-08
-0.7,6.24896E-08
-0.65,6.36702E-08
-0.6,6.53716E-08
-0.55,6.59978E-08
-0.5,6.8907E-08
-0.45,6.92986E-08
-0.4,6.95108E-08
-0.35,7.18742E-08
-0.3,7.28894E-08
-0.25,7.48454E-08
-0.2,7.65232E-08
-0.15,7.86934E-08
-0.1,7.99948E-08
-0.05,8.2138E-08
0,8.29482E-08
0.05,8.54464E-08
0.1,8.66684E-08
0.15,8.84734E-08
0.2,8.97374E-08
0.25,9.23944E-08
0.3,9.23322E-08
0.35,9.38146E-08
0.4,9.4969E-08
0.45,9.66716E-08
0.5,9.86216E-08
0.55,9.96016E-08
0.6,1.012074E-07
0.65,1.023372E-07
0.7,1.039588E-07
0.75,1.054324E-07
0.8,1.064956E-07
0.85,1.08879E-07
0.9,1.08859E-07
0.95,1.08961E-07
