Vgs,Ids
-5,9.346E-11
-4.95,1.0595E-10
-4.9,1.0462E-10
-4.85,1.2117E-10
-4.8,1.176E-10
-4.75,1.2851E-10
-4.7,1.3571E-10
-4.65,1.3597E-10
-4.6,1.3763E-10
-4.55,1.5332E-10
-4.5,1.9342E-10
-4.45,1.734E-10
-4.4,1.6696E-10
-4.35,1.8132E-10
-4.3,1.8678E-10
-4.25,2.3225E-10
-4.2,2.5221E-10
-4.15,2.8476E-10
-4.1,3.1988E-10
-4.05,3.6301E-10
-4,3.9364E-10
-3.95,4.3762E-10
-3.9,5.0756E-10
-3.85,6.0443E-10
-3.8,6.2945E-10
-3.75,7.5938E-10
-3.7,7.6784E-10
-3.65,9.7119E-10
-3.6,9.4622E-10
-3.55,1.03079E-09
-3.5,1.07489E-09
-3.45,1.2101E-09
-3.4,1.2946E-09
-3.35,1.2834E-09
-3.3,1.47E-09
-3.25,1.6639E-09
-3.2,1.7758E-09
-3.15,2.1422E-09
-3.1,2.1862E-09
-3.05,2.7114E-09
-3,2.7233E-09
-2.95,3.025E-09
-2.9,3.4216E-09
-2.85,3.8309E-09
-2.8,4.642E-09
-2.75,4.7976E-09
-2.7,5.1652E-09
-2.65,5.6328E-09
-2.6,6.5677E-09
-2.55,6.1557E-09
-2.5,6.646E-09
-2.45,7.4205E-09
-2.4,7.9039E-09
-2.35,9.0309E-09
-2.3,9.7056E-09
-2.25,1.07004E-08
-2.2,9.512E-09
-2.15,1.03022E-08
-2.1,1.01938E-08
-2.05,1.18346E-08
-2,1.34938E-08
-1.95,1.46788E-08
-1.9,1.63328E-08
-1.85,1.82792E-08
-1.8,1.98768E-08
-1.75,2.1893E-08
-1.7,2.37952E-08
-1.65,2.5444E-08
-1.6,2.7967E-08
-1.55,2.98446E-08
-1.5,3.27654E-08
-1.45,3.26262E-08
-1.4,3.48748E-08
-1.35,3.76704E-08
-1.3,4.01162E-08
-1.25,4.21072E-08
-1.2,4.5091E-08
-1.15,4.7588E-08
-1.1,4.8749E-08
-1.05,5.1646E-08
-1,5.41252E-08
-0.95,5.59552E-08
-0.9,5.81974E-08
-0.85,6.02772E-08
-0.8,6.31818E-08
-0.75,6.64712E-08
-0.7,6.83072E-08
-0.65,7.03638E-08
-0.6,7.28648E-08
-0.55,7.54388E-08
-0.5,7.65284E-08
-0.45,7.88048E-08
-0.4,8.05374E-08
-0.35,8.26502E-08
-0.3,8.44358E-08
-0.25,8.8187E-08
-0.2,9.06352E-08
-0.15,9.33284E-08
-0.1,9.45332E-08
-0.05,9.76126E-08
0,9.98604E-08
0.05,1.019822E-07
0.1,1.045644E-07
0.15,1.051738E-07
0.2,1.075384E-07
0.25,1.102172E-07
0.3,1.135058E-07
0.35,1.1462E-07
0.4,1.1754E-07
0.45,1.1994E-07
0.5,1.2204E-07
0.55,1.2434E-07
0.6,1.269E-07
0.65,1.2924E-07
0.7,1.3106E-07
0.75,1.3474E-07
0.8,1.3636E-07
0.85,1.3858E-07
0.9,1.4164E-07
0.95,1.436E-07
1,1.4634E-07
1.05,1.4898E-07
1.1,1.5072E-07
1.15,1.5358E-07
1.2,1.5706E-07
1.25,1.5926E-07
1.3,1.617E-07
1.35,1.6326E-07
1.4,1.6528E-07
1.45,1.6686E-07
1.5,1.6856E-07
1.55,1.7222E-07
1.6,1.7334E-07
1.65,1.7482E-07
1.7,1.7828E-07
1.75,1.8052E-07
1.8,1.8202E-07
1.85,1.8382E-07
1.9,1.8736E-07
1.95,1.8998E-07
2,1.9094E-07
2.05,1.925E-07
2.1,1.9378E-07
2.15,1.96E-07
2.2,1.979E-07
2.25,2.0066E-07
2.3,2.0204E-07
2.35,2.034E-07
2.4,2.0552E-07
2.45,2.0712E-07
2.5,2.0954E-07
2.55,2.1048E-07
2.6,2.1398E-07
2.65,2.1566E-07
2.7,2.1806E-07
2.75,2.19E-07
2.8,2.1944E-07
2.85,2.211E-07
2.9,2.2284E-07
2.95,2.2524E-07
3,2.2798E-07
3.05,2.278E-07
3.1,2.2912E-07
3.15,2.3062E-07
3.2,2.335E-07
3.25,2.3448E-07
3.3,2.3644E-07
3.35,2.3868E-07
3.4,2.3946E-07
3.45,2.4068E-07
3.5,2.4246E-07
3.55,2.4318E-07
3.6,2.4546E-07
3.65,2.4732E-07
3.7,2.4824E-07
3.75,2.4952E-07
3.8,2.5086E-07
3.85,2.5212E-07
3.9,2.5348E-07
3.95,2.5486E-07
4,2.5568E-07
4.05,2.5682E-07
4.1,2.5874E-07
4.15,2.5916E-07
4.2,2.607E-07
4.25,2.618E-07
4.3,2.6346E-07
4.35,2.6542E-07
4.4,2.662E-07
4.45,2.6646E-07
4.5,2.6746E-07
4.55,2.6936E-07
4.6,2.7036E-07
4.65,2.722E-07
4.7,2.7244E-07
4.75,2.7488E-07
4.8,2.7602E-07
4.85,2.7728E-07
4.9,2.7642E-07
4.95,2.7672E-07
5,2.7808E-07
5,2.7644E-07
4.95,2.7488E-07
4.9,2.7586E-07
4.85,2.742E-07
4.8,2.7296E-07
4.75,2.7034E-07
4.7,2.6918E-07
4.65,2.6954E-07
4.6,2.662E-07
4.55,2.6494E-07
4.5,2.6432E-07
4.45,2.6196E-07
4.4,2.6012E-07
4.35,2.592E-07
4.3,2.567E-07
4.25,2.5602E-07
4.2,2.5578E-07
4.15,2.519E-07
4.1,2.5008E-07
4.05,2.493E-07
4,2.4812E-07
3.95,2.473E-07
3.9,2.4436E-07
3.85,2.422E-07
3.8,2.4186E-07
3.75,2.401E-07
3.7,2.3902E-07
3.65,2.3614E-07
3.6,2.3624E-07
3.55,2.3352E-07
3.5,2.3282E-07
3.45,2.3002E-07
3.4,2.282E-07
3.35,2.2682E-07
3.3,2.267E-07
3.25,2.2376E-07
3.2,2.2222E-07
3.15,2.2226E-07
3.1,2.1878E-07
3.05,2.165E-07
3,2.1496E-07
2.95,2.1294E-07
2.9,2.1102E-07
2.85,2.0752E-07
2.8,2.0632E-07
2.75,2.0506E-07
2.7,2.0214E-07
2.65,1.9946E-07
2.6,1.975E-07
2.55,1.972E-07
2.5,1.9492E-07
2.45,1.9298E-07
2.4,1.905E-07
2.35,1.8858E-07
2.3,1.8564E-07
2.25,1.847E-07
2.2,1.8228E-07
2.15,1.8064E-07
2.1,1.7798E-07
2.05,1.7564E-07
2,1.74E-07
1.95,1.7142E-07
1.9,1.692E-07
1.85,1.6694E-07
1.8,1.652E-07
1.75,1.6256E-07
1.7,1.5998E-07
1.65,1.5818E-07
1.6,1.5646E-07
1.55,1.53E-07
1.5,1.5168E-07
1.45,1.4868E-07
1.4,1.4584E-07
1.35,1.4464E-07
1.3,1.418E-07
1.25,1.3944E-07
1.2,1.3652E-07
1.15,1.3508E-07
1.1,1.327E-07
1.05,1.3016E-07
1,1.2668E-07
0.95,1.2466E-07
0.9,1.2196E-07
0.85,1.1844E-07
0.8,1.1628E-07
0.75,1.1244E-07
0.7,1.1106E-07
0.65,1.087E-07
0.6,1.0626E-07
0.55,1.028E-07
0.5,1.014474E-07
0.45,9.86642E-08
0.4,9.59596E-08
0.35,9.39566E-08
0.3,9.17094E-08
0.25,8.83332E-08
0.2,8.60522E-08
0.15,8.3512E-08
0.1,8.20478E-08
0.05,7.9465E-08
0,7.66514E-08
-0.05,7.33548E-08
-0.1,7.04424E-08
-0.15,6.74428E-08
-0.2,6.47526E-08
-0.25,6.15608E-08
-0.3,5.90488E-08
-0.35,5.59264E-08
-0.4,5.28454E-08
-0.45,5.04988E-08
-0.5,4.84092E-08
-0.55,4.53024E-08
-0.6,4.3522E-08
-0.65,4.02786E-08
-0.7,3.76284E-08
-0.75,3.53326E-08
-0.8,3.39214E-08
-0.85,3.23294E-08
-0.9,2.89044E-08
-0.95,2.60494E-08
-1,2.50296E-08
-1.05,2.2778E-08
-1.1,2.07566E-08
-1.15,2.00022E-08
-1.2,1.7096E-08
-1.25,1.42258E-08
-1.3,1.22008E-08
-1.35,1.07058E-08
-1.4,1.05112E-08
-1.45,9.5754E-09
-1.5,1.01238E-08
-1.55,9.2512E-09
-1.6,8.8422E-09
-1.65,8.1318E-09
-1.7,7.2513E-09
-1.75,6.032E-09
-1.8,5.3975E-09
-1.85,4.7284E-09
-1.9,4.3593E-09
-1.95,3.8073E-09
-2,3.513E-09
-2.05,3.0401E-09
-2.1,2.6172E-09
-2.15,2.4671E-09
-2.2,2.1053E-09
-2.25,1.8914E-09
-2.3,1.7465E-09
-2.35,1.6216E-09
-2.4,1.3013E-09
-2.45,1.3049E-09
-2.5,1.0893E-09
-2.55,9.997E-10
-2.6,9.598E-10
-2.65,9.2483E-10
-2.7,8.5349E-10
-2.75,7.2463E-10
-2.8,7.2811E-10
-2.85,6.848E-10
-2.9,6.6372E-10
-2.95,6.1055E-10
-3,5.5078E-10
-3.05,5.012E-10
-3.1,4.7552E-10
-3.15,4.4268E-10
-3.2,3.888E-10
-3.25,4.0462E-10
-3.3,3.3547E-10
-3.35,3.1771E-10
-3.4,3.0194E-10
-3.45,3.2165E-10
-3.5,3.2364E-10
-3.55,3.1543E-10
-3.6,3.0311E-10
-3.65,2.627E-10
-3.7,2.7267E-10
-3.75,2.3785E-10
-3.8,2.5818E-10
-3.85,2.547E-10
-3.9,2.3078E-10
-3.95,2.2154E-10
-4,2.3488E-10
-4.05,2.3298E-10
-4.1,2.0714E-10
-4.15,2.1175E-10
-4.2,1.7469E-10
-4.25,1.9805E-10
-4.3,1.6419E-10
-4.35,1.8319E-10
-4.4,1.8122E-10
-4.45,1.6673E-10
-4.5,1.6043E-10
-4.55,1.6035E-10
-4.6,1.577E-10
-4.65,1.5852E-10
-4.7,1.5925E-10
-4.75,1.2451E-10
-4.8,1.6527E-10
-4.85,1.4829E-10
-4.9,1.5645E-10
-4.95,1.6011E-10
-5,1.5655E-10
-5,5.5408E-10
-4.95,5.4317E-10
-4.9,7.7113E-10
-4.85,8.2187E-10
-4.8,9.7495E-10
-4.75,1.10143E-09
-4.7,1.1274E-09
-4.65,1.11E-09
-4.6,1.3593E-09
-4.55,1.5744E-09
-4.5,1.9537E-09
-4.45,2.1692E-09
-4.4,2.2474E-09
-4.35,2.462E-09
-4.3,2.8121E-09
-4.25,3.111E-09
-4.2,3.6049E-09
-4.15,4.3833E-09
-4.1,4.3023E-09
-4.05,4.5335E-09
-4,5.0543E-09
-3.95,4.9641E-09
-3.9,5.6682E-09
-3.85,6.1956E-09
-3.8,6.7347E-09
-3.75,7.7667E-09
-3.7,9.1693E-09
-3.65,9.4222E-09
-3.6,9.4507E-09
-3.55,1.02692E-08
-3.5,1.02437E-08
-3.45,1.05184E-08
-3.4,1.1686E-08
-3.35,1.27556E-08
-3.3,1.49724E-08
-3.25,1.62356E-08
-3.2,1.9008E-08
-3.15,2.00662E-08
-3.1,2.1277E-08
-3.05,2.22164E-08
-3,2.39616E-08
-2.95,2.66276E-08
-2.9,2.79024E-08
-2.85,3.07892E-08
-2.8,3.41174E-08
-2.75,3.46798E-08
-2.7,3.59434E-08
-2.65,3.72256E-08
-2.6,4.3216E-08
-2.55,3.92022E-08
-2.5,4.33928E-08
-2.45,4.75212E-08
-2.4,4.9431E-08
-2.35,5.22694E-08
-2.3,5.89012E-08
-2.25,6.3459E-08
-2.2,6.82552E-08
-2.15,7.66234E-08
-2.1,7.87304E-08
-2.05,8.31378E-08
-2,8.3641E-08
-1.95,8.8343E-08
-1.9,9.49196E-08
-1.85,9.3964E-08
-1.8,9.42532E-08
-1.75,1.039908E-07
-1.7,1.111978E-07
-1.65,1.0958E-07
-1.6,1.1828E-07
-1.55,1.2762E-07
-1.5,1.3228E-07
-1.45,1.3946E-07
-1.4,1.4322E-07
-1.35,1.4902E-07
-1.3,1.5756E-07
-1.25,1.6588E-07
-1.2,1.7288E-07
-1.15,1.7966E-07
-1.1,1.8304E-07
-1.05,1.9042E-07
-1,2.0206E-07
-0.95,2.0258E-07
-0.9,2.0972E-07
-0.85,2.1864E-07
-0.8,2.24E-07
-0.75,2.281E-07
-0.7,2.353E-07
-0.65,2.442E-07
-0.6,2.5088E-07
-0.55,2.5958E-07
-0.5,2.605E-07
-0.45,2.6442E-07
-0.4,2.6884E-07
-0.35,2.7462E-07
-0.3,2.8914E-07
-0.25,2.9384E-07
-0.2,3.0158E-07
-0.15,3.075E-07
-0.1,3.1512E-07
-0.05,3.1872E-07
0,3.296E-07
0.05,3.3578E-07
0.1,3.445E-07
0.15,3.5184E-07
0.2,3.5586E-07
0.25,3.629E-07
0.3,3.693E-07
0.35,3.7766E-07
0.4,3.848E-07
0.45,3.9332E-07
0.5,4.0078E-07
0.55,4.0522E-07
0.6,4.1254E-07
0.65,4.2082E-07
0.7,4.24E-07
0.75,4.305E-07
0.8,4.3812E-07
0.85,4.4604E-07
0.9,4.4898E-07
0.95,4.5402E-07
1,4.6364E-07
1.05,4.6874E-07
1.1,4.751E-07
1.15,4.8356E-07
1.2,4.9042E-07
1.25,4.9754E-07
1.3,5.0224E-07
1.35,5.0896E-07
1.4,5.126E-07
1.45,5.1838E-07
1.5,5.275E-07
1.55,5.3354E-07
1.6,5.3906E-07
1.65,5.4552E-07
1.7,5.532E-07
1.75,5.5978E-07
1.8,5.6158E-07
1.85,5.6992E-07
1.9,5.7508E-07
1.95,5.789E-07
2,5.8524E-07
2.05,5.8952E-07
2.1,5.9588E-07
2.15,6.006E-07
2.2,6.0998E-07
2.25,6.1272E-07
2.3,6.1406E-07
2.35,6.1882E-07
2.4,6.2796E-07
2.45,6.2824E-07
2.5,6.3532E-07
2.55,6.4174E-07
2.6,6.4958E-07
2.65,6.538E-07
2.7,6.5958E-07
2.75,6.6614E-07
2.8,6.7056E-07
2.85,6.7428E-07
2.9,6.809E-07
2.95,6.8214E-07
3,6.8738E-07
3.05,6.9066E-07
3.1,6.962E-07
3.15,6.9816E-07
3.2,7.0916E-07
3.25,7.154E-07
3.3,7.1734E-07
3.35,7.2046E-07
3.4,7.2278E-07
3.45,7.2304E-07
3.5,7.3262E-07
3.55,7.3418E-07
3.6,7.373E-07
3.65,7.4584E-07
3.7,7.4928E-07
3.75,7.529E-07
3.8,7.5736E-07
3.85,7.5854E-07
3.9,7.635E-07
3.95,7.6644E-07
4,7.7054E-07
4.05,7.7054E-07
4.1,7.7456E-07
4.15,7.7858E-07
4.2,7.8772E-07
4.25,7.9366E-07
4.3,7.9638E-07
4.35,8.0004E-07
4.4,8.005E-07
4.45,8.049E-07
4.5,8.0948E-07
4.55,8.125E-07
4.6,8.1508E-07
4.65,8.1628E-07
4.7,8.183E-07
4.75,8.2278E-07
4.8,8.2668E-07
4.85,8.3042E-07
4.9,8.294E-07
4.95,8.3356E-07
5,8.4156E-07
5,8.372E-07
4.95,8.3438E-07
4.9,8.288E-07
4.85,8.2712E-07
4.8,8.2424E-07
4.75,8.1932E-07
4.7,8.1378E-07
4.65,8.1348E-07
4.6,8.1122E-07
4.55,8.0156E-07
4.5,7.9906E-07
4.45,7.9552E-07
4.4,7.9438E-07
4.35,7.8768E-07
4.3,7.8164E-07
4.25,7.7794E-07
4.2,7.7264E-07
4.15,7.6514E-07
4.1,7.6066E-07
4.05,7.5316E-07
4,7.5102E-07
3.95,7.4546E-07
3.9,7.4174E-07
3.85,7.3992E-07
3.8,7.3436E-07
3.75,7.3248E-07
3.7,7.266E-07
3.65,7.2148E-07
3.6,7.163E-07
3.55,7.126E-07
3.5,7.065E-07
3.45,7.0168E-07
3.4,6.9476E-07
3.35,6.9014E-07
3.3,6.8396E-07
3.25,6.7854E-07
3.2,6.7474E-07
3.15,6.6632E-07
3.1,6.5878E-07
3.05,6.567E-07
3,6.4982E-07
2.95,6.4666E-07
2.9,6.3758E-07
2.85,6.3284E-07
2.8,6.267E-07
2.75,6.2048E-07
2.7,6.1626E-07
2.65,6.115E-07
2.6,6.058E-07
2.55,5.9626E-07
2.5,5.9072E-07
2.45,5.8576E-07
2.4,5.7832E-07
2.35,5.7468E-07
2.3,5.6712E-07
2.25,5.6218E-07
2.2,5.5584E-07
2.15,5.505E-07
2.1,5.4356E-07
2.05,5.4082E-07
2,5.327E-07
1.95,5.2864E-07
1.9,5.1886E-07
1.85,5.1228E-07
1.8,5.0754E-07
1.75,5.033E-07
1.7,4.9346E-07
1.65,4.8996E-07
1.6,4.8002E-07
1.55,4.7072E-07
1.5,4.6442E-07
1.45,4.5718E-07
1.4,4.4788E-07
1.35,4.3988E-07
1.3,4.3258E-07
1.25,4.2838E-07
1.2,4.195E-07
1.15,4.1162E-07
1.1,4.0398E-07
1.05,3.9406E-07
1,3.867E-07
0.95,3.7912E-07
0.9,3.7166E-07
0.85,3.6652E-07
0.8,3.5738E-07
0.75,3.5292E-07
0.7,3.3992E-07
0.65,3.3436E-07
0.6,3.28E-07
0.55,3.1914E-07
0.5,3.1104E-07
0.45,3.0364E-07
0.4,2.942E-07
0.35,2.8734E-07
0.3,2.8016E-07
0.25,2.7266E-07
0.2,2.622E-07
0.15,2.6064E-07
0.1,2.5026E-07
0.05,2.471E-07
0,2.3726E-07
-0.05,2.271E-07
-0.1,2.2394E-07
-0.15,2.1572E-07
-0.2,2.0582E-07
-0.25,1.9768E-07
-0.3,1.8808E-07
-0.35,1.8418E-07
-0.4,1.6888E-07
-0.45,1.6118E-07
-0.5,1.533E-07
-0.55,1.4246E-07
-0.6,1.327E-07
-0.65,1.2386E-07
-0.7,1.216E-07
-0.75,1.117E-07
-0.8,1.0788E-07
-0.85,1.064692E-07
-0.9,9.78386E-08
-0.95,9.07048E-08
-1,8.26388E-08
-1.05,7.97068E-08
-1.1,7.61878E-08
-1.15,6.8697E-08
