Vgs,Ids
-5,8.77726E-11
-4.95,1.114282E-10
-4.9,1.3607E-10
-4.85,1.4738E-10
-4.8,1.4564E-10
-4.75,1.444E-10
-4.7,1.3777E-10
-4.65,1.7073E-10
-4.6,1.5168E-10
-4.55,1.9186E-10
-4.5,1.9765E-10
-4.45,1.9954E-10
-4.4,2.6423E-10
-4.35,2.9268E-10
-4.3,2.9068E-10
-4.25,3.6583E-10
-4.2,3.7149E-10
-4.15,4.4931E-10
-4.1,4.5096E-10
-4.05,5.495E-10
-4,4.9337E-10
-3.95,5.1437E-10
-3.9,5.3397E-10
-3.85,5.9146E-10
-3.8,7.2534E-10
-3.75,7.8379E-10
-3.7,8.5688E-10
-3.65,8.3437E-10
-3.6,8.5859E-10
-3.55,9.8599E-10
-3.5,8.81E-10
-3.45,1.1821E-09
-3.4,1.0419E-09
-3.35,1.2963E-09
-3.3,1.532E-09
-3.25,1.4875E-09
-3.2,1.7968E-09
-3.15,1.8367E-09
-3.1,2.0611E-09
-3.05,2.2584E-09
-3,2.6691E-09
-2.95,2.8335E-09
-2.9,3.0391E-09
-2.85,3.454E-09
-2.8,3.8185E-09
-2.75,4.5541E-09
-2.7,4.6174E-09
-2.65,4.878E-09
-2.6,5.0506E-09
-2.55,5.9636E-09
-2.5,6.3688E-09
-2.45,6.976E-09
-2.4,7.9486E-09
-2.35,8.3571E-09
-2.3,9.2593E-09
-2.25,9.8929E-09
-2.2,1.07704E-08
-2.15,1.14518E-08
-2.1,1.1624E-08
-2.05,1.33628E-08
-2,1.46774E-08
-1.95,1.5421E-08
-1.9,1.73462E-08
-1.85,1.81444E-08
-1.8,1.95532E-08
-1.75,2.10338E-08
-1.7,2.29626E-08
-1.65,2.48594E-08
-1.6,2.51818E-08
-1.55,2.68022E-08
-1.5,2.82954E-08
-1.45,3.01052E-08
-1.4,3.15308E-08
-1.35,3.36468E-08
-1.3,3.50094E-08
-1.25,3.6693E-08
-1.2,3.91088E-08
-1.15,4.02494E-08
-1.1,4.07972E-08
-1.05,4.37238E-08
-1,4.62372E-08
-0.95,4.68252E-08
-0.9,4.9135E-08
-0.85,5.03446E-08
-0.8,5.25262E-08
-0.75,5.4701E-08
-0.7,5.7478E-08
-0.65,6.0264E-08
-0.6,6.28822E-08
-0.55,6.43992E-08
-0.5,6.61706E-08
-0.45,6.82016E-08
-0.4,7.115E-08
-0.35,7.42058E-08
-0.3,7.49294E-08
-0.25,7.75412E-08
-0.2,7.92218E-08
-0.15,8.25254E-08
-0.1,8.37192E-08
-0.05,8.5476E-08
0,8.90902E-08
0.05,9.1057E-08
0.1,9.2903E-08
0.15,9.5644E-08
0.2,9.79324E-08
0.25,1.001574E-07
0.3,1.020966E-07
0.35,1.056196E-07
0.4,1.08787E-07
0.45,1.0999E-07
0.5,1.122666E-07
0.55,1.149632E-07
0.6,1.1776E-07
0.65,1.1972E-07
0.7,1.2234E-07
0.75,1.249E-07
0.8,1.2668E-07
0.85,1.299E-07
0.9,1.3256E-07
0.95,1.3536E-07
1,1.3692E-07
1.05,1.3982E-07
1.1,1.4216E-07
1.15,1.447E-07
1.2,1.466E-07
1.25,1.496E-07
1.3,1.516E-07
1.35,1.5442E-07
1.4,1.5642E-07
1.45,1.5854E-07
1.5,1.606E-07
1.55,1.6188E-07
1.6,1.636E-07
1.65,1.6568E-07
1.7,1.6742E-07
1.75,1.6974E-07
1.8,1.7094E-07
1.85,1.7388E-07
1.9,1.7502E-07
1.95,1.7744E-07
2,1.7852E-07
2.05,1.8106E-07
2.1,1.837E-07
2.15,1.865E-07
2.2,1.8792E-07
2.25,1.8904E-07
2.3,1.9104E-07
2.35,1.9396E-07
2.4,1.9554E-07
2.45,1.9786E-07
2.5,1.9862E-07
2.55,2.0078E-07
2.6,2.023E-07
2.65,2.05E-07
2.7,2.0674E-07
2.75,2.0718E-07
2.8,2.1012E-07
2.85,2.1218E-07
2.9,2.1322E-07
2.95,2.1538E-07
3,2.1828E-07
3.05,2.1936E-07
3.1,2.2012E-07
3.15,2.2248E-07
3.2,2.239E-07
3.25,2.2482E-07
3.3,2.2654E-07
3.35,2.2908E-07
3.4,2.301E-07
3.45,2.3156E-07
3.5,2.3272E-07
3.55,2.3442E-07
3.6,2.3672E-07
3.65,2.3728E-07
3.7,2.3888E-07
3.75,2.4012E-07
3.8,2.4042E-07
3.85,2.4274E-07
3.9,2.452E-07
3.95,2.4504E-07
4,2.4634E-07
4.05,2.4852E-07
4.1,2.493E-07
4.15,2.5126E-07
4.2,2.5316E-07
4.25,2.5396E-07
4.3,2.5608E-07
4.35,2.5606E-07
4.4,2.5694E-07
4.45,2.5808E-07
4.5,2.597E-07
4.55,2.6128E-07
4.6,2.6228E-07
4.65,2.6438E-07
4.7,2.6332E-07
4.75,2.6636E-07
4.8,2.6764E-07
4.85,2.6814E-07
4.9,2.6818E-07
4.95,2.698E-07
5,2.7176E-07
5,2.7004E-07
4.95,2.6916E-07
4.9,2.6636E-07
4.85,2.6622E-07
4.8,2.6516E-07
4.75,2.6376E-07
4.7,2.6134E-07
4.65,2.6134E-07
4.6,2.5918E-07
4.55,2.5886E-07
4.5,2.561E-07
4.45,2.5404E-07
4.4,2.5372E-07
4.35,2.5276E-07
4.3,2.5084E-07
4.25,2.5064E-07
4.2,2.492E-07
4.15,2.4692E-07
4.1,2.452E-07
4.05,2.4414E-07
4,2.4268E-07
3.95,2.4118E-07
3.9,2.3884E-07
3.85,2.3732E-07
3.8,2.3658E-07
3.75,2.3332E-07
3.7,2.3174E-07
3.65,2.3092E-07
3.6,2.296E-07
3.55,2.2684E-07
3.5,2.2452E-07
3.45,2.226E-07
3.4,2.2028E-07
3.35,2.182E-07
3.3,2.163E-07
3.25,2.1504E-07
3.2,2.1394E-07
3.15,2.1222E-07
3.1,2.0934E-07
3.05,2.0804E-07
3,2.0516E-07
2.95,2.0374E-07
2.9,2.027E-07
2.85,2.004E-07
2.8,1.9864E-07
2.75,1.9654E-07
2.7,1.953E-07
2.65,1.923E-07
2.6,1.8996E-07
2.55,1.8836E-07
2.5,1.8718E-07
2.45,1.8462E-07
2.4,1.8098E-07
2.35,1.7886E-07
2.3,1.7852E-07
2.25,1.7602E-07
2.2,1.744E-07
2.15,1.7136E-07
2.1,1.6816E-07
2.05,1.6532E-07
2,1.6398E-07
1.95,1.6116E-07
1.9,1.6024E-07
1.85,1.5726E-07
1.8,1.561E-07
1.75,1.5336E-07
1.7,1.505E-07
1.65,1.4804E-07
1.6,1.4626E-07
1.55,1.4266E-07
1.5,1.4038E-07
1.45,1.3872E-07
1.4,1.3436E-07
1.35,1.319E-07
1.3,1.2842E-07
1.25,1.2616E-07
1.2,1.2414E-07
1.15,1.211E-07
1.1,1.191E-07
1.05,1.1786E-07
1,1.1372E-07
0.95,1.1226E-07
0.9,1.108E-07
0.85,1.0692E-07
0.8,1.0392E-07
0.75,1.0152E-07
0.7,1.005916E-07
0.65,9.71778E-08
0.6,9.35458E-08
0.55,9.11836E-08
0.5,8.86502E-08
0.45,8.617E-08
0.4,8.29814E-08
0.35,8.06934E-08
0.3,7.82236E-08
0.25,7.56354E-08
0.2,7.25894E-08
0.15,6.96358E-08
0.1,6.67044E-08
0.05,6.49748E-08
0,6.24414E-08
-0.05,5.92426E-08
-0.1,5.64406E-08
-0.15,5.3614E-08
-0.2,5.07334E-08
-0.25,4.84778E-08
-0.3,4.61172E-08
-0.35,4.38202E-08
-0.4,4.18146E-08
-0.45,3.77084E-08
-0.5,3.52166E-08
-0.55,3.50264E-08
-0.6,3.2512E-08
-0.65,2.96608E-08
-0.7,2.78344E-08
-0.75,2.59388E-08
-0.8,2.35792E-08
-0.85,2.20512E-08
-0.9,1.8804E-08
-0.95,1.7619E-08
-1,1.53524E-08
-1.05,1.54694E-08
-1.1,1.31066E-08
-1.15,1.16854E-08
-1.2,1.0991E-08
-1.25,1.0614E-08
-1.3,1.02634E-08
-1.35,8.8276E-09
-1.4,7.2411E-09
-1.45,6.7851E-09
-1.5,6.5484E-09
-1.55,5.6781E-09
-1.6,5.043E-09
-1.65,4.8104E-09
-1.7,4.5816E-09
-1.75,4.3054E-09
-1.8,3.8844E-09
-1.85,3.3343E-09
-1.9,2.9356E-09
-1.95,2.7507E-09
-2,2.6501E-09
-2.05,2.2702E-09
-2.1,2.082E-09
-2.15,1.8094E-09
-2.2,1.5908E-09
-2.25,1.43E-09
-2.3,1.2122E-09
-2.35,1.1625E-09
-2.4,1.1549E-09
-2.45,9.79E-10
-2.5,9.104E-10
-2.55,8.9099E-10
-2.6,9.868E-10
-2.65,9.946E-10
-2.7,7.9372E-10
-2.75,8.1167E-10
-2.8,7.2983E-10
-2.85,6.5513E-10
-2.9,6.0348E-10
-2.95,5.8302E-10
-3,5.0371E-10
-3.05,4.8433E-10
-3.1,4.0483E-10
-3.15,4.4373E-10
-3.2,4.1705E-10
-3.25,4.0591E-10
-3.3,3.8858E-10
-3.35,3.7229E-10
-3.4,3.6398E-10
-3.45,3.3569E-10
-3.5,3.1364E-10
-3.55,3.2215E-10
-3.6,3.0267E-10
-3.65,2.769E-10
-3.7,2.7333E-10
-3.75,2.4568E-10
-3.8,2.5595E-10
-3.85,2.4289E-10
-3.9,2.6168E-10
-3.95,2.5602E-10
-4,2.6218E-10
-4.05,2.3737E-10
-4.1,2.3114E-10
-4.15,2.2351E-10
-4.2,1.7255E-10
-4.25,2.0899E-10
-4.3,2.0799E-10
-4.35,1.9322E-10
-4.4,1.9227E-10
-4.45,1.971E-10
-4.5,1.8928E-10
-4.55,1.8257E-10
-4.6,1.7558E-10
-4.65,1.2897E-10
-4.7,1.6621E-10
-4.75,1.3767E-10
-4.8,1.5997E-10
-4.85,1.6561E-10
-4.9,1.614E-10
-4.95,1.607E-10
-5,1.5141E-10
-5,6.3959E-10
-4.95,6.6156E-10
-4.9,8.1819E-10
-4.85,8.5019E-10
-4.8,9.2674E-10
-4.75,1.00114E-09
-4.7,1.10141E-09
-4.65,1.1857E-09
-4.6,1.1659E-09
-4.55,1.0871E-09
-4.5,1.4609E-09
-4.45,1.4912E-09
-4.4,1.764E-09
-4.35,2.0834E-09
-4.3,2.5173E-09
-4.25,2.8381E-09
-4.2,3.061E-09
-4.15,3.4454E-09
-4.1,3.4185E-09
-4.05,3.7336E-09
-4,4.5883E-09
-3.95,4.9459E-09
-3.9,5.1272E-09
-3.85,5.6756E-09
-3.8,6.0784E-09
-3.75,6.8694E-09
-3.7,7.1032E-09
-3.65,8.7066E-09
-3.6,8.6909E-09
-3.55,1.00876E-08
-3.5,9.9036E-09
-3.45,1.02202E-08
-3.4,1.13538E-08
-3.35,1.162E-08
-3.3,1.22432E-08
-3.25,1.46848E-08
-3.2,1.70676E-08
-3.15,1.7631E-08
-3.1,1.94006E-08
-3.05,2.0932E-08
-3,2.23636E-08
-2.95,2.46616E-08
-2.9,2.52918E-08
-2.85,2.65252E-08
-2.8,2.87758E-08
-2.75,3.1142E-08
-2.7,3.21078E-08
-2.65,3.65172E-08
-2.6,3.59918E-08
-2.55,3.92344E-08
-2.5,3.96986E-08
-2.45,4.5813E-08
-2.4,4.88858E-08
-2.35,5.2224E-08
-2.3,5.2983E-08
-2.25,5.76076E-08
-2.2,5.62078E-08
-2.15,6.19278E-08
-2.1,6.8439E-08
-2.05,7.02012E-08
-2,7.64376E-08
-1.95,8.22318E-08
-1.9,8.68056E-08
-1.85,9.1175E-08
-1.8,9.86682E-08
-1.75,1.013498E-07
-1.7,1.052214E-07
-1.65,1.126904E-07
-1.6,1.1314E-07
-1.55,1.2058E-07
-1.5,1.253E-07
-1.45,1.3324E-07
-1.4,1.4012E-07
-1.35,1.4608E-07
-1.3,1.5046E-07
-1.25,1.5986E-07
-1.2,1.6612E-07
-1.15,1.7348E-07
-1.1,1.7884E-07
-1.05,1.8528E-07
-1,1.9004E-07
-0.95,1.9488E-07
-0.9,2.003E-07
-0.85,2.0654E-07
-0.8,2.1272E-07
-0.75,2.1946E-07
-0.7,2.2802E-07
-0.65,2.3348E-07
-0.6,2.4048E-07
-0.55,2.4878E-07
-0.5,2.5182E-07
-0.45,2.5918E-07
-0.4,2.6668E-07
-0.35,2.764E-07
-0.3,2.8412E-07
-0.25,2.9058E-07
-0.2,2.9598E-07
-0.15,2.9716E-07
-0.1,3.0138E-07
-0.05,3.0456E-07
0,3.16E-07
0.05,3.177E-07
0.1,3.243E-07
0.15,3.3146E-07
0.2,3.3718E-07
0.25,3.4574E-07
0.3,3.527E-07
0.35,3.5916E-07
0.4,3.6822E-07
0.45,3.7214E-07
0.5,3.8076E-07
0.55,3.8612E-07
0.6,3.9676E-07
0.65,4.0228E-07
0.7,4.093E-07
0.75,4.1768E-07
0.8,4.2936E-07
0.85,4.2682E-07
0.9,4.3138E-07
0.95,4.4036E-07
1,4.4656E-07
1.05,4.5406E-07
1.1,4.5962E-07
1.15,4.7116E-07
1.2,4.7918E-07
1.25,4.8076E-07
1.3,4.8926E-07
1.35,4.9462E-07
1.4,5.0078E-07
1.45,5.0854E-07
1.5,5.1426E-07
1.55,5.1814E-07
1.6,5.2656E-07
1.65,5.294E-07
1.7,5.3832E-07
1.75,5.4222E-07
1.8,5.4846E-07
1.85,5.5402E-07
1.9,5.569E-07
1.95,5.626E-07
2,5.6844E-07
2.05,5.7682E-07
2.1,5.83E-07
2.15,5.888E-07
2.2,5.9658E-07
2.25,5.9948E-07
2.3,6.0656E-07
2.35,6.131E-07
2.4,6.214E-07
2.45,6.283E-07
2.5,6.3392E-07
2.55,6.3712E-07
2.6,6.4342E-07
2.65,6.494E-07
2.7,6.5566E-07
2.75,6.6012E-07
2.8,6.6116E-07
2.85,6.6666E-07
2.9,6.7074E-07
2.95,6.7666E-07
3,6.7972E-07
3.05,6.8342E-07
3.1,6.9028E-07
3.15,6.9578E-07
