Vgs,Ids
-5,5.87516E-11
-4.95,7.2891E-11
-4.9,7.80148E-11
-4.85,8.4328E-11
-4.8,9.89346E-11
-4.75,1.10092E-10
-4.7,1.1714E-10
-4.65,1.1787E-10
-4.6,1.2581E-10
-4.55,1.4688E-10
-4.5,1.6652E-10
-4.45,1.9149E-10
-4.4,2.0235E-10
-4.35,2.0971E-10
-4.3,2.3469E-10
-4.25,2.6832E-10
-4.2,3.1141E-10
-4.15,3.0143E-10
-4.1,3.4904E-10
-4.05,3.6924E-10
-4,4.3198E-10
-3.95,4.3024E-10
-3.9,4.8293E-10
-3.85,4.7828E-10
-3.8,5.5334E-10
-3.75,6.3216E-10
-3.7,6.9123E-10
-3.65,7.5126E-10
-3.6,8.565E-10
-3.55,8.421E-10
-3.5,9.2689E-10
-3.45,1.02415E-09
-3.4,1.13263E-09
-3.35,1.0335E-09
-3.3,1.1125E-09
-3.25,1.2432E-09
-3.2,1.3439E-09
-3.15,1.4683E-09
-3.1,1.6507E-09
-3.05,1.7947E-09
-3,2.0338E-09
-2.95,2.1331E-09
-2.9,2.2764E-09
-2.85,2.5243E-09
-2.8,2.7682E-09
-2.75,2.9097E-09
-2.7,3.0463E-09
-2.65,3.4917E-09
-2.6,3.743E-09
-2.55,4.023E-09
-2.5,4.2553E-09
-2.45,4.6582E-09
-2.4,5.023E-09
-2.35,5.312E-09
-2.3,5.5342E-09
-2.25,5.5146E-09
-2.2,5.9957E-09
-2.15,6.4265E-09
-2.1,6.6754E-09
-2.05,6.9594E-09
-2,7.2288E-09
-1.95,7.608E-09
-1.9,8.1513E-09
-1.85,8.3744E-09
-1.8,8.8723E-09
-1.75,9.036E-09
-1.7,9.4045E-09
-1.65,9.6095E-09
-1.6,1.02389E-08
-1.55,1.10415E-08
-1.5,1.06082E-08
-1.45,1.07429E-08
-1.4,1.13725E-08
-1.35,1.1255E-08
-1.3,1.19792E-08
-1.25,1.15858E-08
-1.2,1.21418E-08
-1.15,1.23722E-08
-1.1,1.27368E-08
-1.05,1.31766E-08
-1,1.35362E-08
-0.95,1.57044E-08
-0.9,1.64778E-08
-0.85,1.72156E-08
-0.8,1.79278E-08
-0.75,1.83422E-08
-0.7,1.91498E-08
-0.65,1.949E-08
-0.6,2.0102E-08
-0.55,2.07412E-08
-0.5,2.15426E-08
-0.45,2.2052E-08
-0.4,2.31264E-08
-0.35,2.3619E-08
-0.3,2.47686E-08
-0.25,2.5109E-08
-0.2,2.63618E-08
-0.15,2.71548E-08
