Vgs,Ids
-5,3.8452E-10
-4.95,3.3527E-10
-4.9,3.06E-10
-4.85,3.3592E-10
-4.8,3.0868E-10
-4.75,3.7856E-10
-4.7,3.4809E-10
-4.65,4.1954E-10
-4.6,4.4924E-10
-4.55,5.3405E-10
-4.5,5.666E-10
-4.45,6.3957E-10
-4.4,6.7824E-10
-4.35,7.9407E-10
-4.3,8.5885E-10
-4.25,9.337E-10
-4.2,1.03991E-09
-4.15,1.11825E-09
-4.1,1.2645E-09
-4.05,1.2788E-09
-4,1.4486E-09
-3.95,1.4882E-09
-3.9,1.6583E-09
-3.85,1.8685E-09
-3.8,2.1608E-09
-3.75,2.0063E-09
-3.7,2.3205E-09
-3.65,2.2401E-09
-3.6,2.7756E-09
-3.55,2.8084E-09
-3.5,3.0563E-09
-3.45,3.6422E-09
-3.4,3.9179E-09
-3.35,4.2406E-09
-3.3,3.8691E-09
-3.25,4.5797E-09
-3.2,4.874E-09
-3.15,5.9449E-09
-3.1,6.1888E-09
-3.05,7.1878E-09
-3,8.0637E-09
-2.95,8.4088E-09
-2.9,9.3913E-09
-2.85,9.8105E-09
-2.8,1.02538E-08
-2.75,1.03746E-08
-2.7,1.12361E-08
-2.65,1.27638E-08
-2.6,1.3932E-08
-2.55,1.49172E-08
-2.5,1.63222E-08
-2.45,1.80004E-08
-2.4,1.9055E-08
-2.35,2.07926E-08
-2.3,2.07244E-08
-2.25,2.24652E-08
-2.2,2.3143E-08
-2.15,2.52548E-08
-2.1,2.63542E-08
-2.05,2.78582E-08
-2,2.91812E-08
-1.95,3.046E-08
-1.9,3.12344E-08
-1.85,3.40258E-08
-1.8,3.49454E-08
-1.75,3.66302E-08
-1.7,3.85816E-08
-1.65,3.99558E-08
-1.6,4.00822E-08
-1.55,4.33742E-08
-1.5,4.44048E-08
-1.45,4.63526E-08
-1.4,4.79696E-08
-1.35,4.97952E-08
-1.3,5.16692E-08
-1.25,5.32102E-08
-1.2,5.45866E-08
-1.15,5.53456E-08
-1.1,5.68734E-08
-1.05,5.9532E-08
-1,6.10444E-08
-0.95,6.23224E-08
-0.9,6.42936E-08
-0.85,6.70902E-08
-0.8,6.9079E-08
-0.75,7.07636E-08
-0.7,7.2892E-08
-0.65,7.44022E-08
-0.6,7.58206E-08
-0.55,7.7379E-08
-0.5,7.91384E-08
-0.45,8.16944E-08
-0.4,8.38376E-08
-0.35,8.5273E-08
-0.3,8.69258E-08
-0.25,8.87978E-08
-0.2,9.11576E-08
-0.15,9.3319E-08
-0.1,9.53582E-08
-0.05,9.75146E-08
0,9.96966E-08
0.05,1.022968E-07
0.1,1.043128E-07
0.15,1.057226E-07
0.2,1.086078E-07
0.25,1.108432E-07
0.3,1.11518E-07
0.35,1.135666E-07
0.4,1.1676E-07
0.45,1.1854E-07
0.5,1.2052E-07
0.55,1.2286E-07
0.6,1.2524E-07
0.65,1.2734E-07
0.7,1.3064E-07
0.75,1.3192E-07
0.8,1.3488E-07
0.85,1.3636E-07
0.9,1.3766E-07
0.95,1.4106E-07
1,1.4316E-07
1.05,1.4544E-07
