Vgs,Ids
-5,3.7271E-10
-4.95,2.9677E-10
-4.9,2.9237E-10
-4.85,2.9575E-10
-4.8,2.9857E-10
-4.75,3.4687E-10
-4.7,2.971E-10
-4.65,3.1098E-10
-4.6,3.6868E-10
-4.55,4.5681E-10
-4.5,4.3478E-10
-4.45,5.5459E-10
-4.4,5.6859E-10
-4.35,7.1318E-10
-4.3,6.6151E-10
-4.25,7.641E-10
-4.2,9.633E-10
-4.15,9.8571E-10
-4.1,1.11544E-09
-4.05,1.1587E-09
-4,1.3547E-09
-3.95,1.2796E-09
-3.9,1.4631E-09
-3.85,1.5134E-09
-3.8,1.8723E-09
-3.75,2.0829E-09
-3.7,2.1938E-09
-3.65,2.198E-09
-3.6,2.4014E-09
-3.55,2.8498E-09
-3.5,3.1302E-09
-3.45,3.282E-09
-3.4,3.9105E-09
-3.35,4.0723E-09
-3.3,4.5357E-09
-3.25,4.7662E-09
-3.2,5.3621E-09
-3.15,5.8709E-09
-3.1,5.7497E-09
-3.05,6.4664E-09
-3,6.6475E-09
-2.95,7.228E-09
-2.9,7.8575E-09
-2.85,8.6222E-09
-2.8,9.1049E-09
-2.75,9.9146E-09
-2.7,1.06725E-08
-2.65,1.06342E-08
-2.6,1.23978E-08
-2.55,1.32784E-08
-2.5,1.4235E-08
-2.45,1.53654E-08
-2.4,1.68804E-08
-2.35,1.48166E-08
-2.3,1.4299E-08
-2.25,1.4926E-08
-2.2,1.7067E-08
-2.15,1.81086E-08
-2.1,1.9924E-08
-2.05,2.03336E-08
-2,2.19624E-08
-1.95,2.45456E-08
-1.9,2.57636E-08
-1.85,2.68346E-08
-1.8,2.80994E-08
-1.75,3.03312E-08
-1.7,3.07218E-08
-1.65,3.24966E-08
-1.6,3.42546E-08
-1.55,3.5648E-08
-1.5,3.84444E-08
-1.45,4.00976E-08
-1.4,4.2239E-08
-1.35,4.39364E-08
-1.3,4.62328E-08
-1.25,4.74126E-08
-1.2,4.8188E-08
-1.15,5.11218E-08
-1.1,5.3116E-08
-1.05,5.5276E-08
-1,5.75492E-08
-0.95,5.82294E-08
-0.9,5.9965E-08
-0.85,6.16086E-08
-0.8,6.3005E-08
-0.75,6.51128E-08
-0.7,6.75704E-08
-0.65,6.96812E-08
-0.6,7.21948E-08
-0.55,7.40332E-08
-0.5,7.60576E-08
-0.45,7.82122E-08
-0.4,7.96174E-08
-0.35,8.2156E-08
-0.3,8.40728E-08
-0.25,8.5878E-08
-0.2,8.67808E-08
-0.15,8.95464E-08
-0.1,9.08332E-08
-0.05,9.27698E-08
0,9.50926E-08
0.05,9.73638E-08
0.1,9.94124E-08
0.15,1.017452E-07
0.2,1.035666E-07
0.25,1.056204E-07
0.3,1.072948E-07
0.35,1.094944E-07
0.4,1.11134E-07
0.45,1.134094E-07
0.5,1.149962E-07
0.55,1.162E-07
0.6,1.1934E-07
0.65,1.2084E-07
0.7,1.231E-07
0.75,1.2522E-07
0.8,1.2862E-07
0.85,1.3078E-07
0.9,1.3156E-07
0.95,1.3424E-07
1,1.372E-07
1.05,1.397E-07
1.1,1.416E-07
1.15,1.4332E-07
1.2,1.46E-07
1.25,1.475E-07
1.3,1.4948E-07
1.35,1.517E-07
1.4,1.533E-07
1.45,1.5642E-07
1.5,1.5858E-07
1.55,1.5922E-07
1.6,1.6234E-07
1.65,1.6382E-07
1.7,1.6596E-07
1.75,1.6884E-07
1.8,1.7078E-07
1.85,1.7142E-07
1.9,1.7018E-07
1.95,1.7252E-07
2,1.7544E-07
2.05,1.7754E-07
2.1,1.8074E-07
2.15,1.7982E-07
