Vgs,Ids
-5,8.534E-11
-4.95,4.08094E-11
-4.9,4.03746E-11
-4.85,3.08162E-11
-4.8,2.59854E-11
-4.75,2.46056E-11
-4.7,2.34996E-11
-4.65,2.62184E-11
-4.6,2.47112E-11
-4.55,2.59508E-11
-4.5,2.63268E-11
-4.45,2.55314E-11
-4.4,2.70776E-11
-4.35,2.71412E-11
-4.3,3.0156E-11
-4.25,3.20042E-11
-4.2,3.43082E-11
-4.15,3.51138E-11
-4.1,3.89936E-11
-4.05,4.0542E-11
-4,4.30414E-11
-3.95,4.49676E-11
-3.9,5.10214E-11
-3.85,5.49658E-11
-3.8,5.53358E-11
-3.75,5.56636E-11
-3.7,6.9426E-11
-3.65,6.94684E-11
-3.6,8.32156E-11
-3.55,8.54936E-11
-3.5,9.00474E-11
-3.45,9.50634E-11
-3.4,1.01324E-10
-3.35,1.10065E-10
-3.3,1.1719E-10
-3.25,1.2071E-10
-3.2,1.4568E-10
-3.15,1.5554E-10
-3.1,1.7542E-10
-3.05,1.9951E-10
-3,2.0033E-10
-2.95,2.2871E-10
-2.9,2.435E-10
-2.85,2.9112E-10
-2.8,2.8311E-10
-2.75,3.6194E-10
-2.7,4.3044E-10
-2.65,4.5267E-10
-2.6,5.4343E-10
-2.55,5.5719E-10
-2.5,6.7724E-10
-2.45,8.0917E-10
-2.4,9.8531E-10
-2.35,9.6393E-10
-2.3,1.115E-09
-2.25,9.639E-10
-2.2,1.0637E-09
-2.15,1.2561E-09
-2.1,1.5079E-09
-2.05,1.7112E-09
-2,1.9333E-09
-1.95,1.9511E-09
-1.9,2.3382E-09
-1.85,2.6198E-09
-1.8,3.0576E-09
-1.75,3.05E-09
-1.7,3.4271E-09
-1.65,3.3484E-09
-1.6,3.4938E-09
-1.55,4.0226E-09
-1.5,4.4758E-09
-1.45,4.9191E-09
-1.4,5.5011E-09
-1.35,6.0962E-09
-1.3,6.5586E-09
-1.25,7.385E-09
-1.2,7.9811E-09
-1.15,8.3038E-09
-1.1,9.1796E-09
-1.05,9.7592E-09
-1,1.07982E-08
-0.95,1.12985E-08
-0.9,1.08514E-08
-0.85,1.22386E-08
-0.8,1.35456E-08
-0.75,1.50628E-08
-0.7,1.71072E-08
-0.65,1.8669E-08
-0.6,1.88704E-08
-0.55,2.1373E-08
-0.5,2.33322E-08
-0.45,2.42764E-08
-0.4,2.63202E-08
-0.35,2.89424E-08
-0.3,3.10268E-08
-0.25,3.27842E-08
-0.2,3.49736E-08
-0.15,3.6011E-08
-0.1,3.91304E-08
-0.05,4.19848E-08
0,4.41126E-08
0.05,4.66764E-08
0.1,4.87138E-08
0.15,5.02656E-08
0.2,5.23354E-08
0.25,5.55462E-08
0.3,5.86618E-08
0.35,6.19186E-08
0.4,6.52742E-08
0.45,6.63756E-08
0.5,6.91708E-08
0.55,7.22796E-08
0.6,7.48212E-08
0.65,7.82866E-08
0.7,8.15918E-08
0.75,8.46592E-08
0.8,8.70678E-08
0.85,9.05378E-08
0.9,9.3154E-08
0.95,9.68612E-08
1,1.000444E-07
1.05,1.02825E-07
1.1,1.05996E-07
1.15,1.101918E-07
1.2,1.136848E-07
1.25,1.161E-07
1.3,1.1814E-07
1.35,1.2042E-07
1.4,1.239E-07
1.45,1.2632E-07
1.5,1.2834E-07
1.55,1.3158E-07
1.6,1.3306E-07
1.65,1.3616E-07
1.7,1.3866E-07
1.75,1.4148E-07
1.8,1.4326E-07
1.85,1.4516E-07
1.9,1.4762E-07
1.95,1.4984E-07
2,1.5234E-07
2.05,1.5444E-07
2.1,1.5674E-07
2.15,1.59E-07
2.2,1.603E-07
2.25,1.6362E-07
2.3,1.668E-07
2.35,1.6732E-07
2.4,1.7032E-07
2.45,1.723E-07
2.5,1.7486E-07
2.55,1.7608E-07
2.6,1.789E-07
2.65,1.7984E-07
2.7,1.8298E-07
2.75,1.848E-07
2.8,1.8644E-07
2.85,1.885E-07
2.9,1.8922E-07
2.95,1.9078E-07
3,1.934E-07
3.05,1.9594E-07
3.1,1.964E-07
3.15,1.9918E-07
3.2,2E-07
3.25,2.0204E-07
3.3,2.0288E-07
3.35,2.0586E-07
3.4,2.07E-07
3.45,2.0966E-07
3.5,2.1054E-07
3.55,2.114E-07
3.6,2.1226E-07
3.65,2.1362E-07
3.7,2.167E-07
3.75,2.1824E-07
3.8,2.1924E-07
3.85,2.201E-07
3.9,2.2192E-07
