Vgs,Ids
-5,9.746E-11
-4.95,1.2013E-10
-4.9,1.2217E-10
-4.85,1.2868E-10
-4.8,1.372E-10
-4.75,1.5314E-10
-4.7,1.467E-10
-4.65,1.6216E-10
-4.6,1.7311E-10
-4.55,1.9948E-10
-4.5,2.5211E-10
-4.45,2.7395E-10
-4.4,2.7883E-10
-4.35,3.3499E-10
-4.3,3.8231E-10
-4.25,3.8656E-10
-4.2,4.5947E-10
-4.15,5.0397E-10
-4.1,5.988E-10
-4.05,6.6947E-10
-4,6.9893E-10
-3.95,7.2064E-10
-3.9,8.8422E-10
-3.85,9.6423E-10
-3.8,9.7972E-10
-3.75,9.134E-10
-3.7,1.0753E-09
-3.65,1.1902E-09
-3.6,1.305E-09
-3.55,1.4042E-09
-3.5,1.5686E-09
-3.45,1.7759E-09
-3.4,2.0247E-09
-3.35,2.159E-09
-3.3,2.4766E-09
-3.25,2.5334E-09
-3.2,2.9615E-09
-3.15,3.3437E-09
-3.1,3.4651E-09
-3.05,4.1588E-09
-3,3.9706E-09
-2.95,4.1423E-09
-2.9,4.6652E-09
-2.85,4.8646E-09
-2.8,5.4769E-09
-2.75,6.0776E-09
-2.7,6.7861E-09
-2.65,7.2266E-09
-2.6,7.7962E-09
-2.55,8.6188E-09
-2.5,9.7731E-09
-2.45,1.06687E-08
-2.4,1.07872E-08
-2.35,1.05918E-08
-2.3,1.21704E-08
-2.25,1.26548E-08
-2.2,1.25208E-08
-2.15,1.43314E-08
-2.1,1.4152E-08
-2.05,1.6409E-08
-2,1.684E-08
-1.95,1.8821E-08
-1.9,2.01868E-08
-1.85,2.24396E-08
-1.8,2.35002E-08
-1.75,2.54262E-08
-1.7,2.65854E-08
-1.65,2.8714E-08
-1.6,3.08916E-08
-1.55,3.22166E-08
-1.5,3.37434E-08
-1.45,3.52822E-08
-1.4,3.54562E-08
-1.35,3.84908E-08
-1.3,3.8462E-08
-1.25,3.90678E-08
-1.2,4.20916E-08
-1.15,4.40644E-08
-1.1,4.60268E-08
-1.05,4.77726E-08
-1,5.00186E-08
-0.95,5.19234E-08
-0.9,5.2899E-08
-0.85,5.502E-08
-0.8,5.79368E-08
-0.75,6.07864E-08
-0.7,6.25412E-08
-0.65,6.51314E-08
-0.6,6.70264E-08
-0.55,6.94918E-08
-0.5,7.22274E-08
-0.45,7.46524E-08
-0.4,7.66378E-08
-0.35,7.86564E-08
-0.3,8.1347E-08
-0.25,8.37032E-08
-0.2,8.6076E-08
-0.15,8.86164E-08
-0.1,9.0621E-08
-0.05,9.30186E-08
0,9.57612E-08
0.05,9.8266E-08
0.1,1.007986E-07
0.15,1.028664E-07
0.2,1.053018E-07
0.25,1.069346E-07
0.3,1.090148E-07
0.35,1.114974E-07
0.4,1.136812E-07
0.45,1.149962E-07
0.5,1.174E-07
0.55,1.1942E-07
0.6,1.2236E-07
0.65,1.2478E-07
0.7,1.2704E-07
0.75,1.2876E-07
0.8,1.3094E-07
0.85,1.3266E-07
0.9,1.3496E-07
0.95,1.3792E-07
1,1.4014E-07
1.05,1.418E-07
1.1,1.4376E-07
1.15,1.4544E-07
1.2,1.4868E-07
1.25,1.5008E-07
1.3,1.5092E-07
1.35,1.5382E-07
1.4,1.5554E-07
1.45,1.5754E-07
1.5,1.5946E-07
1.55,1.6188E-07
1.6,1.6244E-07
1.65,1.6474E-07
1.7,1.6642E-07
1.75,1.6884E-07
1.8,1.7106E-07
1.85,1.7356E-07
1.9,1.7608E-07
1.95,1.7766E-07
2,1.7822E-07
