Vgs,Ids
-5,4.3243E-10
-4.95,3.6495E-10
-4.9,3.6181E-10
-4.85,4.1713E-10
-4.8,4.3454E-10
-4.75,5.6277E-10
-4.7,5.2112E-10
-4.65,5.8217E-10
-4.6,6.766E-10
-4.55,7.2119E-10
-4.5,8.1345E-10
-4.45,8.4571E-10
-4.4,1.04364E-09
-4.35,1.08835E-09
-4.3,1.247E-09
-4.25,1.3724E-09
-4.2,1.526E-09
-4.15,1.7509E-09
-4.1,1.9795E-09
-4.05,1.9275E-09
-4,2.1705E-09
-3.95,2.5758E-09
-3.9,2.9307E-09
-3.85,3.2025E-09
-3.8,3.4228E-09
-3.75,3.8264E-09
-3.7,4.3246E-09
-3.65,4.877E-09
-3.6,5.6017E-09
-3.55,5.822E-09
-3.5,6.2335E-09
-3.45,6.8234E-09
-3.4,7.5911E-09
-3.35,8.8811E-09
-3.3,9.3213E-09
-3.25,1.00947E-08
-3.2,9.9384E-09
-3.15,1.07431E-08
-3.1,1.2119E-08
-3.05,1.3332E-08
-3,1.35072E-08
-2.95,1.42748E-08
-2.9,1.48188E-08
-2.85,1.53092E-08
-2.8,1.59742E-08
-2.75,1.65882E-08
-2.7,1.79516E-08
-2.65,1.86426E-08
-2.6,1.99126E-08
-2.55,2.09092E-08
-2.5,2.2691E-08
-2.45,2.47512E-08
-2.4,2.58774E-08
-2.35,2.76154E-08
-2.3,2.9134E-08
-2.25,2.98026E-08
-2.2,3.16446E-08
-2.15,3.1224E-08
-2.1,3.28304E-08
-2.05,3.44056E-08
-2,3.5487E-08
-1.95,3.65654E-08
-1.9,3.81194E-08
-1.85,3.9922E-08
-1.8,4.20458E-08
-1.75,4.44112E-08
-1.7,4.5E-08
-1.65,4.6389E-08
-1.6,4.78478E-08
-1.55,5.06314E-08
-1.5,5.29368E-08
-1.45,5.4113E-08
-1.4,5.57478E-08
-1.35,5.63692E-08
-1.3,5.90274E-08
-1.25,6.1381E-08
-1.2,6.27656E-08
-1.15,6.46616E-08
-1.1,6.65018E-08
-1.05,6.87738E-08
-1,6.98744E-08
-0.95,7.13736E-08
-0.9,7.21058E-08
-0.85,7.43734E-08
-0.8,7.6476E-08
-0.75,7.79202E-08
-0.7,8.08304E-08
-0.65,8.29902E-08
-0.6,8.47568E-08
-0.55,8.7061E-08
-0.5,8.83966E-08
-0.45,9.06232E-08
-0.4,9.2928E-08
-0.35,9.43086E-08
-0.3,9.61236E-08
-0.25,9.88106E-08
-0.2,1.007556E-07
-0.15,1.025284E-07
-0.1,1.05419E-07
-0.05,1.070962E-07
0,1.094396E-07
0.05,1.113132E-07
0.1,1.13766E-07
0.15,1.1658E-07
0.2,1.177E-07
0.25,1.2038E-07
0.3,1.2264E-07
0.35,1.247E-07
0.4,1.263E-07
0.45,1.292E-07
0.5,1.3142E-07
0.55,1.3348E-07
0.6,1.3596E-07
0.65,1.3776E-07
0.7,1.4004E-07
0.75,1.4108E-07
0.8,1.4252E-07
0.85,1.4438E-07
0.9,1.4752E-07
0.95,1.4954E-07
1,1.508E-07
1.05,1.5282E-07
1.1,1.5524E-07
1.15,1.56E-07
1.2,1.5846E-07
1.25,1.5942E-07
1.3,1.6122E-07
1.35,1.629E-07
1.4,1.6518E-07
1.45,1.6814E-07
1.5,1.705E-07
1.55,1.7176E-07
1.6,1.7322E-07
1.65,1.7536E-07
1.7,1.7676E-07
1.75,1.7852E-07
1.8,1.8098E-07
1.85,1.8114E-07
1.9,1.8358E-07
1.95,1.8568E-07
2,1.883E-07
2.05,1.9092E-07
2.1,1.9108E-07
2.15,1.9188E-07
2.2,1.951E-07
2.25,1.9626E-07
2.3,1.981E-07
2.35,1.9948E-07
2.4,2.0264E-07
2.45,2.0264E-07
2.5,2.0484E-07
2.55,2.0734E-07
2.6,2.088E-07
2.65,2.1102E-07
2.7,2.1146E-07
2.75,2.1508E-07
2.8,2.1582E-07
2.85,2.1698E-07
2.9,2.1894E-07
2.95,2.2096E-07
3,2.1916E-07
3.05,2.1976E-07
3.1,2.2084E-07
3.15,2.22E-07
3.2,2.2468E-07
3.25,2.2474E-07
3.3,2.2538E-07
3.35,2.251E-07
3.4,2.2828E-07
3.45,2.281E-07
3.5,2.2946E-07
3.55,2.3182E-07
3.6,2.3374E-07
3.65,2.3574E-07
3.7,2.3574E-07
3.75,2.371E-07
3.8,2.37E-07
3.85,2.3822E-07
3.9,2.4082E-07
3.95,2.3996E-07
4,2.4338E-07
4.05,2.4428E-07
4.1,2.464E-07
4.15,2.4598E-07
4.2,2.5058E-07
4.25,2.4916E-07
4.3,2.489E-07
4.35,2.4992E-07
4.4,2.5242E-07
4.45,2.5446E-07
4.5,2.5296E-07
4.55,2.5354E-07
4.6,2.5614E-07
4.65,2.587E-07
4.7,2.5884E-07
4.75,2.6098E-07
4.8,2.608E-07
4.85,2.6272E-07
4.9,2.639E-07
4.95,2.6422E-07
5,2.6612E-07
5,2.6564E-07
4.95,2.6394E-07
4.9,2.6298E-07
4.85,2.6036E-07
4.8,2.5886E-07
4.75,2.5836E-07
4.7,2.57E-07
4.65,2.5344E-07
4.6,2.5404E-07
4.55,2.5394E-07
4.5,2.52E-07
4.45,2.4876E-07
4.4,2.464E-07
4.35,2.432E-07
4.3,2.426E-07
4.25,2.4346E-07
4.2,2.4056E-07
4.15,2.3904E-07
4.1,2.3604E-07
4.05,2.3592E-07
4,2.3574E-07
3.95,2.3052E-07
3.9,2.2884E-07
3.85,2.2784E-07
3.8,2.2498E-07
3.75,2.2452E-07
3.7,2.2206E-07
3.65,2.2388E-07
3.6,2.2082E-07
3.55,2.2134E-07
3.5,2.1972E-07
3.45,2.17E-07
3.4,2.159E-07
3.35,2.1374E-07
3.3,2.1034E-07
3.25,2.1204E-07
3.2,2.0852E-07
3.15,2.0608E-07
3.1,2.0396E-07
3.05,2.0304E-07
3,1.9938E-07
2.95,1.9694E-07
2.9,1.9538E-07
2.85,1.9376E-07
2.8,1.9228E-07
2.75,1.9198E-07
2.7,1.9004E-07
2.65,1.8916E-07
2.6,1.8808E-07
2.55,1.8564E-07
2.5,1.8318E-07
2.45,1.8062E-07
2.4,1.797E-07
2.35,1.778E-07
2.3,1.7714E-07
2.25,1.756E-07
2.2,1.7366E-07
2.15,1.719E-07
2.1,1.7206E-07
2.05,1.7084E-07
2,1.672E-07
1.95,1.6616E-07
1.9,1.6238E-07
1.85,1.6136E-07
1.8,1.609E-07
1.75,1.5874E-07
1.7,1.5758E-07
1.65,1.5414E-07
1.6,1.5218E-07
1.55,1.493E-07
1.5,1.4828E-07
1.45,1.4648E-07
1.4,1.4352E-07
1.35,1.4248E-07
1.3,1.4008E-07
1.25,1.3864E-07
1.2,1.3652E-07
1.15,1.3418E-07
1.1,1.3198E-07
1.05,1.3076E-07
1,1.2722E-07
0.95,1.2638E-07
0.9,1.253E-07
0.85,1.2334E-07
0.8,1.214E-07
0.75,1.1972E-07
0.7,1.1808E-07
0.65,1.1476E-07
0.6,1.1422E-07
0.55,1.1112E-07
0.5,1.0728E-07
0.45,1.0692E-07
0.4,1.049E-07
0.35,1.0234E-07
0.3,1.019E-07
0.25,9.92524E-08
0.2,9.64048E-08
0.15,9.52258E-08
0.1,9.3278E-08
0.05,9.25986E-08
0,9.05958E-08
-0.05,8.91826E-08
-0.1,8.68846E-08
-0.15,8.44262E-08
-0.2,8.32054E-08
-0.25,8.04668E-08
-0.3,7.92578E-08
-0.35,7.72998E-08
-0.4,7.64784E-08
-0.45,7.43808E-08
-0.5,7.20712E-08
-0.55,7.0881E-08
-0.6,6.86612E-08
-0.65,6.7541E-08
-0.7,6.50754E-08
-0.75,6.35504E-08
-0.8,6.22454E-08
-0.85,6.11816E-08
-0.9,5.90344E-08
-0.95,5.70514E-08
-1,5.52952E-08
-1.05,5.34756E-08
-1.1,5.1102E-08
-1.15,4.91344E-08
-1.2,4.75754E-08
-1.25,4.56826E-08
-1.3,4.45328E-08
-1.35,4.2736E-08
-1.4,4.15032E-08
-1.45,4.0161E-08
-1.5,3.8159E-08
-1.55,3.71036E-08
-1.6,3.4749E-08
-1.65,3.31928E-08
-1.7,3.159E-08
-1.75,2.99564E-08
-1.8,2.85918E-08
-1.85,2.7921E-08
-1.9,2.62214E-08
-1.95,2.52244E-08
-2,2.38542E-08
-2.05,2.24558E-08
-2.1,2.13632E-08
-2.15,1.95228E-08
-2.2,1.90788E-08
-2.25,1.74838E-08
-2.3,1.5768E-08
-2.35,1.53608E-08
-2.4,1.39662E-08
-2.45,1.27358E-08
-2.5,1.17086E-08
-2.55,1.07828E-08
-2.6,1.00764E-08
-2.65,9.4119E-09
-2.7,8.9624E-09
-2.75,8.2324E-09
-2.8,7.4882E-09
-2.85,6.6565E-09
-2.9,6.8225E-09
-2.95,6.3496E-09
-3,5.4179E-09
-3.05,4.9004E-09
-3.1,4.2345E-09
-3.15,3.685E-09
-3.2,3.345E-09
